Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2011-12,25,UTA,NBA,SF,4,0,73,6.4,13.6,0.474,0.7,3.6,0.2,5.7,10,0.571,0,0,NA,5,5.7,10.7,2.1,1.4,0.7,2.1,6.4,13.6,NA,103,113
2013-14,27,ATL,NBA,SF,7,7,246,4.9,10.5,0.469,1.9,4.7,0.409,3,5.8,0.519,1.5,2.4,0.636,2.6,4.7,7.3,2.4,1.1,0.6,1.7,4.5,13.3,NA,112,106
2014-15,28,ATL,NBA,SF,16,16,558,7.9,16.3,0.486,2.7,6.6,0.403,5.2,9.7,0.543,2.9,3.8,0.78,2.4,6.5,8.9,2.9,1.7,0.5,1.4,3.3,21.4,NA,119,105
2015-16,29,TOR,NBA,SF,20,19,596,5.6,14.3,0.39,2.3,7.1,0.329,3.2,7.2,0.45,2.4,3.2,0.75,2.1,5.2,7.3,1.5,1.6,0.6,1.6,5.6,15.9,NA,104,109
2016-17,30,TOR,NBA,SF,10,7,155,5,12.3,0.405,2.3,7.3,0.318,2.7,5,0.533,1.7,3,0.556,1.3,7.6,9,1.7,2.7,1.7,1.7,4.3,14,NA,98,106
2018-19,32,BRK,NBA,PF,5,3,119,3.5,14.7,0.237,2.7,9.3,0.292,0.8,5.4,0.143,3.1,3.1,1,2.3,5.4,7.7,0.8,1.5,0,1.2,3.1,12.8,NA,89,118
Career,NA,,NBA,,62,52,1747,6.1,14.2,0.426,2.3,6.7,0.353,3.7,7.6,0.49,2.3,3.1,0.752,2.3,5.8,8.2,2.1,1.6,0.6,1.5,4.4,16.8,NA,109,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,TOR,NBA,,30,26,751,5.5,13.9,0.393,2.3,7.2,0.327,3.1,6.7,0.463,2.3,3.2,0.711,1.9,5.7,7.7,1.6,1.8,0.9,1.6,5.3,15.5,NA,103,108
2 seasons,NA,ATL,NBA,,23,23,804,7,14.6,0.482,2.4,6.1,0.404,4.6,8.5,0.538,2.5,3.4,0.75,2.4,6,8.4,2.8,1.5,0.5,1.5,3.7,19,NA,117,105
1 season,NA,BRK,NBA,,5,3,119,3.5,14.7,0.237,2.7,9.3,0.292,0.8,5.4,0.143,3.1,3.1,1,2.3,5.4,7.7,0.8,1.5,0,1.2,3.1,12.8,NA,89,118
1 season,NA,UTA,NBA,,4,0,73,6.4,13.6,0.474,0.7,3.6,0.2,5.7,10,0.571,0,0,NA,5,5.7,10.7,2.1,1.4,0.7,2.1,6.4,13.6,NA,103,113
