,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,25,UTA,NBA,SF,4,73,,37%,63%,,,-2.2,+25.5,2,0,2,1,0,0,6,0,3
2013-14,27,ATL,NBA,SF,7,246,,,99%,1%,,-5.0,-9.4,3,4,7,1,4,2,30,3,3
2014-15,28,ATL,NBA,SF,16,558,,,100%,,,+3.6,+11.6,7,4,17,3,20,2,77,4,12
2015-16,29,TOR,NBA,SF,20,596,,,71%,29%,,-3.4,+5.1,2,11,28,2,12,4,41,1,6
2016-17,30,TOR,NBA,SF,10,155,,,40%,60%,,-11.5,-8.3,0,2,6,1,4,1,13,1,3
2018-19,32,BRK,NBA,PF,5,119,,,,60%,40%,-13.6,-6.8,3,0,4,0,4,1,5,0,5
Career,,,NBA,,62,1747,,2%,76%,19%,3%,-2.8,+4.0,17,21,64,8,44,10,172,9,32
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,TOR,NBA,,30,751,,,65%,35%,,-5.1,+2.4,2,13,34,3,16,5,54,2,9
2 seasons,,ATL,NBA,,23,804,,,99%,1%,,+1.0,+5.2,10,8,24,4,24,4,107,7,15
1 season,,BRK,NBA,,5,119,,,,60%,40%,-13.6,-6.8,3,0,4,0,4,1,5,0,5
1 season,,UTA,NBA,,4,73,,37%,63%,,,-2.2,+25.5,2,0,2,1,0,0,6,0,3
