Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1981-82,26,TOT,NBA,C,35,0,487,5.1,10.5,0.486,0,0,NA,5.1,10.5,0.486,3,5,0.604,3.7,7.4,11.1,2.7,0.4,1.9,1.8,6.7,13.3,NA,111,108
1981-82,26,SAS,NBA,C,9,0,75,5,11.2,0.444,0,0,NA,5,11.2,0.444,4.4,7.5,0.583,4.4,6.2,10.6,2.5,0.6,1.2,1.2,10.6,14.4,NA,113,109
1981-82,26,DET,NBA,C,26,0,412,5.1,10.4,0.495,0,0,NA,5.1,10.4,0.495,2.8,4.6,0.61,3.6,7.6,11.2,2.7,0.3,2,1.9,6,13.1,NA,111,107
1982-83,27,CLE,NBA,C,65,3,1058,4.8,10.1,0.479,0,0,0,4.8,10,0.481,1.3,2.4,0.569,4.7,6.2,11,1.7,0.8,1.9,2.3,10,11,NA,101,107
1983-84,28,SEA,NBA,C,43,0,253,4.9,9.5,0.52,0,0,NA,4.9,9.5,0.52,1,2.7,0.357,3.6,8.2,11.8,2.5,1,3.4,2.5,9.9,10.8,NA,98,105
1984-85,29,PHI,NBA,C,11,0,101,4.7,8.5,0.556,0,0,NA,4.7,8.5,0.556,0.9,1.9,0.5,5.2,10.8,16,0.5,0.5,1.9,0.9,9,10.4,NA,124,106
1985-86,30,UTA,NBA,C,58,0,397,4.6,10.2,0.448,0,0,NA,4.6,10.2,0.448,1.3,4.2,0.306,3.7,5.3,9,0.8,0.6,2.2,1.9,9.5,10.4,NA,90,106
Career,NA,,NBA,,212,3,2296,4.9,10.1,0.482,0,0,0,4.9,10,0.483,1.6,3.3,0.5,4.2,6.7,11,1.8,0.7,2.1,2.1,9.1,11.4,NA,102,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CLE,NBA,,65,3,1058,4.8,10.1,0.479,0,0,0,4.8,10,0.481,1.3,2.4,0.569,4.7,6.2,11,1.7,0.8,1.9,2.3,10,11,NA,101,107
1 season,NA,UTA,NBA,,58,0,397,4.6,10.2,0.448,0,0,NA,4.6,10.2,0.448,1.3,4.2,0.306,3.7,5.3,9,0.8,0.6,2.2,1.9,9.5,10.4,NA,90,106
1 season,NA,SEA,NBA,,43,0,253,4.9,9.5,0.52,0,0,NA,4.9,9.5,0.52,1,2.7,0.357,3.6,8.2,11.8,2.5,1,3.4,2.5,9.9,10.8,NA,98,105
1 season,NA,DET,NBA,,26,0,412,5.1,10.4,0.495,0,0,NA,5.1,10.4,0.495,2.8,4.6,0.61,3.6,7.6,11.2,2.7,0.3,2,1.9,6,13.1,NA,111,107
1 season,NA,PHI,NBA,,11,0,101,4.7,8.5,0.556,0,0,NA,4.7,8.5,0.556,0.9,1.9,0.5,5.2,10.8,16,0.5,0.5,1.9,0.9,9,10.4,NA,124,106
1 season,NA,SAS,NBA,,9,0,75,5,11.2,0.444,0,0,NA,5,11.2,0.444,4.4,7.5,0.583,4.4,6.2,10.6,2.5,0.6,1.2,1.2,10.6,14.4,NA,113,109
