Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,21,ATL,NBA,SG,30,1,446,5.3,13.8,0.386,1,3.6,0.267,4.4,10.2,0.429,4.1,5.7,0.729,1.2,1.9,3.1,2.2,1.2,0.3,2.3,2.3,15.7
2000-01,22,ATL,NBA,SG,57,7,929,5.5,13,0.42,0.3,1.8,0.196,5.1,11.2,0.455,1.8,2.7,0.681,1.5,3.6,5.1,2.7,1.9,0.4,2.1,3.6,13.1
2001-02,23,ATL,NBA,SG,55,25,1156,6,14.2,0.421,0.9,2.8,0.33,5,11.4,0.444,2.4,3.2,0.757,1.1,4.1,5.3,2.6,1.4,0.4,2.4,2.8,15.3
2002-03,24,ATL,NBA,SG,76,42,1890,5.3,12.3,0.427,1.1,3,0.354,4.2,9.3,0.451,2.4,3.1,0.784,1.2,4.2,5.4,2.7,1.4,0.3,2.1,2.8,14
2003-04,25,TOT,NBA,SG,69,30,1643,5,12.9,0.39,0.9,2.6,0.336,4.2,10.3,0.404,2.6,3.4,0.769,1.3,4.6,5.8,2.8,1.1,0.4,2.2,2.7,13.6
2003-04,25,ATL,NBA,SG,55,26,1465,5,12.9,0.391,0.9,2.6,0.343,4.2,10.3,0.403,2.7,3.5,0.775,1.3,4.5,5.8,2.8,1,0.4,2,2.6,13.7
2003-04,25,TOR,NBA,SG,14,4,178,5.1,13.1,0.385,0.8,2.8,0.286,4.2,10.3,0.412,2,2.8,0.714,0.8,5.1,5.9,3,2,0.4,3.8,3.4,12.9
2004-05,26,SAS,NBA,SG,7,0,68,4.2,11.6,0.364,0.5,4.2,0.125,3.7,7.4,0.5,4.2,5.3,0.8,1.6,4.2,5.8,2.1,1.6,1.6,1.1,4.8,13.2
Career,NA,,NBA,,294,105,6132,5.4,13,0.411,0.9,2.7,0.317,4.5,10.3,0.436,2.5,3.3,0.756,1.3,4,5.3,2.7,1.4,0.4,2.2,2.9,14.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,ATL,NBA,,273,101,5886,5.4,13.1,0.413,0.9,2.7,0.321,4.5,10.3,0.437,2.5,3.3,0.756,1.3,4,5.2,2.7,1.3,0.4,2.1,2.8,14.2
1 season,NA,TOR,NBA,,14,4,178,5.1,13.1,0.385,0.8,2.8,0.286,4.2,10.3,0.412,2,2.8,0.714,0.8,5.1,5.9,3,2,0.4,3.8,3.4,12.9
1 season,NA,SAS,NBA,,7,0,68,4.2,11.6,0.364,0.5,4.2,0.125,3.7,7.4,0.5,4.2,5.3,0.8,1.6,4.2,5.8,2.1,1.6,1.6,1.1,4.8,13.2
