Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,19,MIL,NBA,C,57,34,562,5.3,11.6,0.459,1.8,4.7,0.378,3.5,6.9,0.514,2,3.1,0.653,2.6,4.7,7.3,1.5,0.6,1.7,1.1,5.4,14.5
2017-18,20,MIL,NBA,C,74,12,1238,3.8,9.2,0.411,0.9,3,0.298,2.9,6.2,0.467,1.9,2.7,0.699,2.2,4.4,6.5,1.3,1.1,1.5,1.3,4.7,10.4
2018-19,21,TOT,NBA,C-PF,64,5,972,4,9.9,0.407,1.8,5.7,0.32,2.2,4.3,0.522,2.1,3.1,0.667,1.5,6,7.5,1.7,0.8,1.9,1.2,3.9,12
2018-19,21,MIL,NBA,C,35,0,409,5.2,11.8,0.44,2.3,6.9,0.333,2.9,4.9,0.589,1.8,3.3,0.541,1.5,7,8.4,1.6,0.9,1.6,0.8,4.8,14.4
2018-19,21,DET,NBA,PF,29,5,563,3.2,8.6,0.373,1.5,4.8,0.307,1.7,3.8,0.458,2.3,3,0.766,1.5,5.2,6.8,1.7,0.7,2.1,1.5,3.2,10.2
2019-20,22,DET,NBA,C,60,14,776,4.3,9,0.482,1,3,0.344,3.3,6,0.55,3.4,5.1,0.664,2.5,5.2,7.7,2,1.2,1.8,2.1,4.7,13
Career,NA,,NBA,,255,65,3548,4.2,9.7,0.433,1.3,4,0.329,2.9,5.7,0.506,2.3,3.4,0.673,2.1,5.1,7.2,1.6,1,1.7,1.4,4.6,12
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIL,NBA,,166,46,2209,4.4,10.3,0.431,1.4,4.2,0.332,3,6.1,0.499,1.9,2.9,0.654,2.2,4.9,7.1,1.4,0.9,1.6,1.1,4.9,12.2
2 seasons,NA,DET,NBA,,89,19,1339,3.8,8.8,0.437,1.2,3.7,0.324,2.6,5.1,0.521,2.9,4.2,0.694,2.1,5.2,7.3,1.9,1,1.9,1.9,4.1,11.8
