Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Thon Maker,,2,1.5,1.3
Taurean Waller-Prince,93.0,2,1.5,1.1
Rodney Carney,90.4,1.6,1.5,1.3
Joe Bryant,89.8,2.2,1.3,1.2
Othella Harrington,89.6,2.2,1.7,1.4
Al Thornton,87.6,2.2,1.3,1.1
Quincy Acy,87.5,1.7,1.5,1.1
Cliff Pondexter,87.3,2.2,1.5,1
Mark Madsen,87.0,1.9,1.1,1.1
Mark Alarie,86.9,2.2,1.5,0.9
J.R. Reid,86.7,2.1,1.8,1.1
