Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,24,NYK,NBA,SF,45,NA,874,142,341,0.416,76,104,0.731,NA,NA,113,137,NA,NA,138,360
1968-69,25,NYK,NBA,SF,82,NA,2413,407,948,0.429,206,253,0.814,NA,NA,350,302,NA,NA,295,1020
1969-70,26,NYK,NBA,SF,67,NA,2098,413,897,0.46,145,176,0.824,NA,NA,239,268,NA,NA,219,971
1970-71,27,NYK,NBA,SF,78,NA,2300,413,912,0.453,144,175,0.823,NA,NA,260,280,NA,NA,245,970
1971-72,28,NYK,NBA,SF,78,NA,2780,504,1085,0.465,169,199,0.849,NA,NA,250,315,NA,NA,254,1177
1972-73,29,NYK,NBA,SF,82,NA,2998,575,1252,0.459,169,194,0.871,NA,NA,301,367,NA,NA,273,1319
1973-74,30,NYK,NBA,SF,82,NA,2813,502,1112,0.451,146,167,0.874,59,194,253,242,42,21,278,1150
1974-75,31,NYK,NBA,SF,79,NA,2787,452,1036,0.436,144,165,0.873,65,186,251,247,74,18,283,1048
1975-76,32,NYK,NBA,SF,82,NA,2709,392,906,0.433,130,148,0.878,47,187,234,247,68,18,256,914
1976-77,33,NYK,NBA,SF,67,NA,1027,127,274,0.464,34,42,0.81,27,76,103,128,25,8,122,288
Career,NA,,NBA,,742,NA,22799,3927,8763,0.448,1363,1623,0.84,198,643,2354,2533,209,65,2363,9217
