Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,24,NYK,NBA,SF,45,NA,874,5.8,14,0.416,3.1,4.3,0.731,NA,NA,4.7,5.6,NA,NA,5.7,14.8
1968-69,25,NYK,NBA,SF,82,NA,2413,6.1,14.1,0.429,3.1,3.8,0.814,NA,NA,5.2,4.5,NA,NA,4.4,15.2
1969-70,26,NYK,NBA,SF,67,NA,2098,7.1,15.4,0.46,2.5,3,0.824,NA,NA,4.1,4.6,NA,NA,3.8,16.7
1970-71,27,NYK,NBA,SF,78,NA,2300,6.5,14.3,0.453,2.3,2.7,0.823,NA,NA,4.1,4.4,NA,NA,3.8,15.2
1971-72,28,NYK,NBA,SF,78,NA,2780,6.5,14.1,0.465,2.2,2.6,0.849,NA,NA,3.2,4.1,NA,NA,3.3,15.2
1972-73,29,NYK,NBA,SF,82,NA,2998,6.9,15,0.459,2,2.3,0.871,NA,NA,3.6,4.4,NA,NA,3.3,15.8
1973-74,30,NYK,NBA,SF,82,NA,2813,6.4,14.2,0.451,1.9,2.1,0.874,0.8,2.5,3.2,3.1,0.5,0.3,3.6,14.7
1974-75,31,NYK,NBA,SF,79,NA,2787,5.8,13.4,0.436,1.9,2.1,0.873,0.8,2.4,3.2,3.2,1,0.2,3.7,13.5
1975-76,32,NYK,NBA,SF,82,NA,2709,5.2,12,0.433,1.7,2,0.878,0.6,2.5,3.1,3.3,0.9,0.2,3.4,12.1
1976-77,33,NYK,NBA,SF,67,NA,1027,4.5,9.6,0.464,1.2,1.5,0.81,0.9,2.7,3.6,4.5,0.9,0.3,4.3,10.1
Career,NA,,NBA,,742,NA,22799,6.2,13.8,0.448,2.2,2.6,0.84,0.8,2.5,3.7,4,0.8,0.3,3.7,14.6
