Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,30,NYK,NBA,SF,12,NA,425,7.2,18.1,0.396,2.9,3.3,0.862,0.9,2.3,3.2,1.5,0.8,0.3,4.4,17.2,NA,NA,103
1974-75,31,NYK,NBA,SF,3,NA,88,5,13.2,0.375,1.1,1.1,1,2.2,2.8,5,3.3,1.1,0,2.8,11,NA,NA,110
Career,NA,,NBA,,15,NA,513,6.8,17.3,0.438,2.6,2.9,0.805,1.1,2.4,3.5,1.8,0.9,0.3,4.2,16.2,NA,NA,104
