Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,30,NYK,NBA,SF,82,NA,2813,8.3,18.3,0.451,2.4,2.8,0.874,1,3.2,4.2,4,0.7,0.3,4.6,19,NA,NA,99
1974-75,31,NYK,NBA,SF,79,NA,2787,7.5,17.3,0.436,2.4,2.8,0.873,1.1,3.1,4.2,4.1,1.2,0.3,4.7,17.5,NA,NA,102
1975-76,32,NYK,NBA,SF,82,NA,2709,6.7,15.4,0.433,2.2,2.5,0.878,0.8,3.2,4,4.2,1.2,0.3,4.4,15.6,NA,NA,102
1976-77,33,NYK,NBA,SF,67,NA,1027,5.5,11.8,0.464,1.5,1.8,0.81,1.2,3.3,4.5,5.5,1.1,0.3,5.3,12.5,NA,NA,103
Career,NA,,NBA,,310,NA,9336,7.3,16.4,0.448,2.2,2.6,0.84,1,3.2,4.2,4.3,1,0.3,4.6,16.8,NA,NA,101
