,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,21,NJN,NBA,SG,39,370,,42%,57%,1%,,-7.9,-10.3,9,5,15,4,8,5,26,0,7
2006-07,22,NJN,NBA,SG,63,1137,,13%,78%,9%,,-5.2,-6.5,16,13,53,7,36,9,125,9,25
2007-08,23,TOT,NBA,SG,56,1232,1%,46%,53%,,,-6.8,-7.6,20,12,70,7,31,9,173,7,14
2007-08,23,NJN,NBA,SG,41,1056,1%,46%,53%,,,-8.2,-3.3,12,11,52,7,26,7,146,6,12
2007-08,23,DAL,NBA,SG,15,176,,45%,55%,,,+2.0,-3.3,8,1,18,0,5,2,27,1,2
2008-09,24,DAL,NBA,SF,65,1552,,40%,60%,,,+2.9,+0.7,26,20,97,4,47,8,184,11,31
2009-10,25,TOR,NBA,SF,67,1392,,22%,75%,3%,,+0.9,+4.7,28,14,73,10,36,11,156,7,21
2010-11,26,SAC,NBA,SG,7,31,,92%,8%,,,-26.1,-20.4,1,0,0,0,0,0,0,0,0
Career,,,NBA,,297,5714,,32%,65%,3%,,-2.1,-2.4,100,64,308,32,158,42,664,34,98
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NJN,NBA,,143,2563,,31%,64%,4%,,-6.8,-5.8,37,29,120,18,70,21,297,15,44
2 seasons,,DAL,NBA,,80,1728,,41%,59%,,,+2.8,+0.3,34,21,115,4,52,10,211,12,33
1 season,,TOR,NBA,,67,1392,,22%,75%,3%,,+0.9,+4.7,28,14,73,10,36,11,156,7,21
1 season,,SAC,NBA,,7,31,,92%,8%,,,-26.1,-20.4,1,0,0,0,0,0,0,0,0
