,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1990-91,22,LAC,NBA,,7,14,0,1,7,14,5,7,7,10,15,4,2,2,3,6,17,16.6
1991-92,23,LAC,NBA,,10,19,1,2,10,17,6,6,8,17,20,7,3,2,4,6,23,22.5
1992-93,24,LAC,NBA,,12,21,1,1,12,20,6,7,8,12,14,3,3,3,4,6,27,24.1
1993-94,25,LAC,NBA,,14,25,0,1,14,25,8,10,9,18,21,5,4,4,5,6,29,26.3
1994-95,26,LAC,NBA,,14,23,1,3,14,22,12,13,8,18,21,6,6,4,7,6,33,32.5
1995-96,27,LAC,NBA,,11,22,1,2,11,21,7,9,6,15,19,5,5,3,7,6,28,24.7
1996-97,28,LAC,NBA,48:32,15,26,2,2,15,26,6,8,7,17,21,4,5,2,5,6,31,27.0
1997-98,29,LAC,NBA,42:36,7,15,0,1,7,15,2,2,4,7,10,2,2,1,5,5,14,9.0
1998-99,30,DET,NBA,32:46,7,13,0,1,7,13,4,6,4,9,10,1,2,1,3,4,18,14.0
1999-00,31,DET,NBA,18:05,5,7,0,1,5,7,4,6,4,7,7,2,1,2,1,5,10,9.1
2000-01,32,TOT,NBA,30:04,5,11,0,0,5,11,2,3,5,9,11,2,4,1,3,5,10,13.0
2000-01,32,DAL,NBA,30:04,5,11,0,0,5,11,2,3,5,8,10,2,4,1,3,5,10,13.0
2000-01,32,WAS,NBA,24:37,5,9,0,0,5,9,2,2,3,9,11,1,2,1,1,4,10,10.3
Career,,,,48:32,15,26,2,3,15,26,12,13,9,18,21,7,6,4,7,6,33,32.5
8 Seasons,,LAC,NBA,48:32,15,26,2,3,15,26,12,13,9,18,21,7,6,4,7,6,33,32.5
2 Seasons,,DET,NBA,32:46,7,13,0,1,7,13,4,6,4,9,10,2,2,2,3,5,18,14.0
1 Season,,DAL,NBA,30:04,5,11,0,0,5,11,2,3,5,8,10,2,4,1,3,5,10,13.0
1 Season,,WAS,NBA,24:37,5,9,0,0,5,9,2,2,3,9,11,1,2,1,1,4,10,10.3
