Season,Team,Lg,Salary
2012-13,Cleveland Cavaliers,NBA,"$3,726,600"
2013-14,Cleveland Cavaliers,NBA,"$3,894,240"
2014-15,Oklahoma City Thunder,NBA,"$4,062,000"
2015-16,Oklahoma City Thunder,NBA,"$5,138,430"
2016-17,Miami Heat,NBA,"$2,898,000"
2017-18,Miami Heat,NBA,"$11,000,000"
2018-19,Miami Heat,NBA,"$11,550,000"
Career,(may be incomplete),,"$42,269,270"
