Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,21,CLE,NBA,SG,61,48,1756,6.9,16.7,0.412,1.3,4.2,0.31,5.6,12.5,0.446,3.3,4.4,0.746,0.5,2.6,3.1,3.8,1.2,0.3,2.5,2.3,18.3
2013-14,22,CLE,NBA,SG,70,24,2072,7.5,17.3,0.433,1.6,4.3,0.368,5.9,12.9,0.455,2.8,4.1,0.685,0.6,2.8,3.4,3.6,1.1,0.3,2.7,2.7,19.3
2014-15,23,TOT,NBA,SG,80,23,2208,6.1,15.4,0.396,1.2,4,0.297,4.9,11.4,0.431,1.9,2.8,0.68,0.7,2.5,3.1,2.7,1.5,0.3,1.8,2.5,15.3
2014-15,23,CLE,NBA,SG,33,3,786,6.3,15.7,0.404,1,3.9,0.256,5.3,11.7,0.453,2.2,2.7,0.783,0.5,2.1,2.6,3.4,2,0.5,2.3,2.7,15.8
2014-15,23,OKC,NBA,SG,47,20,1422,6,15.3,0.392,1.3,4.1,0.319,4.7,11.2,0.419,1.8,2.8,0.625,0.7,2.7,3.4,2.3,1.2,0.3,1.6,2.4,15.1
2015-16,24,OKC,NBA,SG,78,15,2152,4.7,11.8,0.399,1.4,4,0.358,3.3,7.8,0.421,1.9,2.6,0.713,0.6,2.8,3.4,2.6,1.4,0.3,2,2.4,12.7
2016-17,25,MIA,NBA,SG,46,43,1384,7.3,17.2,0.424,2.2,5.6,0.395,5.1,11.7,0.438,2.1,3.3,0.646,0.5,3.5,4,5.2,1.1,0.5,2.7,2.5,19
2017-18,26,MIA,NBA,SG,30,30,918,6.4,16.1,0.398,2,6.7,0.306,4.4,9.4,0.463,2,2.7,0.739,0.3,2.7,3,4.4,0.9,0.4,2.7,2.4,16.8
2018-19,27,MIA,NBA,SG,44,28,1138,6.3,15.1,0.414,3.4,9.1,0.377,2.8,6,0.471,0.7,1.4,0.5,0.2,3.4,3.7,3.8,0.9,0.3,2,2.3,16.7
2019-20,28,MIA,NBA,SG,3,0,42,8.6,22.3,0.385,6.9,14.6,0.471,1.7,7.7,0.222,0,0.9,0,0,9.4,9.4,2.6,0,1.7,2.6,4.3,24
Career,NA,,NBA,,412,211,11670,6.4,15.5,0.412,1.8,5,0.348,4.6,10.5,0.442,2.2,3.1,0.692,0.5,2.9,3.4,3.5,1.2,0.3,2.3,2.5,16.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CLE,NBA,,164,75,4614,7.1,16.8,0.42,1.4,4.2,0.328,5.7,12.6,0.451,2.9,4,0.722,0.5,2.6,3.1,3.6,1.3,0.3,2.5,2.5,18.4
2 seasons,NA,OKC,NBA,,125,35,3574,5.2,13.2,0.396,1.4,4,0.343,3.8,9.2,0.42,1.8,2.7,0.677,0.7,2.7,3.4,2.4,1.3,0.3,1.8,2.4,13.7
4 seasons,NA,MIA,NBA,,123,101,3482,6.7,16.3,0.413,2.6,7.1,0.368,4.1,9.2,0.449,1.6,2.5,0.643,0.3,3.3,3.7,4.5,1,0.4,2.5,2.4,17.7
