,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,26,WAS,NBA,SG,4,56,7%,93%,,,,-3.4,+9.7,2,0,6,0,3,0,2,2,0
2007-08,27,WAS,NBA,PG,6,129,40%,59%,1%,,,-1.8,+4.6,2,0,6,0,2,0,12,0,0
2008-09,28,SAS,NBA,SG,5,108,24%,72%,5%,,,-21.4,-25.7,2,2,5,0,0,0,22,0,1
2009-10,29,SAS,NBA,SG,6,61,27%,51%,23%,,,-10.6,-7.3,1,0,4,1,0,0,4,0,0
2010-11,30,NYK,NBA,SG,3,55,36%,64%,,,,+6.3,+22.4,1,0,2,0,0,0,8,0,0
Career,,,NBA,,24,409,29%,66%,5%,,,-7.4,-2.1,8,2,23,1,5,0,48,2,1
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAS,NBA,,11,169,25%,64%,11%,,,-17.5,-19.0,3,2,9,1,0,0,26,0,1
2 seasons,,WAS,NBA,,10,185,30%,69%,1%,,,-2.3,+6.1,4,0,12,0,5,0,14,2,0
1 season,,NYK,NBA,,3,55,36%,64%,,,,+6.3,+22.4,1,0,2,0,0,0,8,0,0
