,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,22,CHI,NBA,SF,17,113,,6%,94%,,,-5.9,-0.5,3,0,8,1,1,0,27,0,0
2003-04,23,TOT,NBA,SG,26,328,25%,71%,4%,,,-7.9,-2.9,8,9,21,1,8,0,58,1,9
2003-04,23,CHI,NBA,SG,3,43,24%,69%,7%,,,-40.1,-33.5,1,1,2,0,0,0,7,0,1
2003-04,23,TOR,NBA,SG,23,285,25%,71%,3%,,,-2.6,+0.8,7,8,19,1,8,0,51,1,8
2006-07,26,WAS,NBA,SG,62,492,5%,84%,11%,,,-9.2,-9.6,9,6,24,3,6,5,81,1,4
2007-08,27,WAS,NBA,PG,80,1708,70%,30%,,,,-1.9,-2.4,35,22,53,1,26,3,305,5,13
2008-09,28,SAS,NBA,SG,82,2496,10%,87%,3%,,,+4.7,+1.7,46,29,68,9,27,8,391,5,25
2009-10,29,SAS,NBA,SG,79,1515,21%,73%,6%,,,+2.3,-5.5,32,12,52,8,12,5,311,3,13
2010-11,30,NYK,NBA,SG,26,319,4%,94%,3%,,,-8.7,-10.7,4,0,15,0,2,3,46,1,2
2011-12,31,WAS,NBA,SG,52,697,,69%,31%,,,-2.7,+4.2,15,10,7,2,7,2,102,1,4
2012-13,32,NOH,NBA,SG,69,1219,,79%,21%,,,-1.8,+4.2,30,10,45,2,10,1,165,3,11
2013-14,33,MIA,NBA,SG,25,260,28%,70%,1%,,,+0.3,-5.4,5,0,13,2,2,0,44,0,0
Career,,,NBA,,518,9147,21%,69%,9%,,,-0.3,-1.2,187,98,306,29,101,27,1530,20,81
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,WAS,NBA,,194,2897,42%,48%,9%,,,-3.3,-2.1,59,38,84,6,39,10,488,7,21
2 seasons,,SAS,NBA,,161,4011,14%,82%,4%,,,+3.8,-1.0,78,41,120,17,39,13,702,8,38
1 season,,NOH,NBA,,69,1219,,79%,21%,,,-1.8,+4.2,30,10,45,2,10,1,165,3,11
1 season,,NYK,NBA,,26,319,4%,94%,3%,,,-8.7,-10.7,4,0,15,0,2,3,46,1,2
1 season,,MIA,NBA,,25,260,28%,70%,1%,,,+0.3,-5.4,5,0,13,2,2,0,44,0,0
1 season,,TOR,NBA,,23,285,25%,71%,3%,,,-2.6,+0.8,7,8,19,1,8,0,51,1,8
2 seasons,,CHI,NBA,,20,156,7%,23%,70%,,,-15.3,-9.6,4,1,10,1,1,0,34,0,1
