Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,26,WAS,NBA,SG,4,0,56,7,16,0.438,5,10,0.5,2,6,0.333,0.594,5,6,0.833,0,2,2,1,1,0,3,10,24
2007-08,27,WAS,NBA,PG,6,0,129,19,47,0.404,4,17,0.235,15,30,0.5,0.447,6,8,0.75,0,5,5,6,3,1,2,11,48
2008-09,28,SAS,NBA,SG,5,3,108,12,32,0.375,7,19,0.368,5,13,0.385,0.484,2,3,0.667,0,8,8,9,1,0,4,10,33
2009-10,29,SAS,NBA,SG,6,0,61,1,12,0.083,1,7,0.143,0,5,0,0.125,0,0,NA,0,4,4,2,1,0,2,12,3
2010-11,30,NYK,NBA,SG,3,0,55,7,18,0.389,5,13,0.385,2,5,0.4,0.528,0,0,NA,3,1,4,3,1,0,1,6,19
Career,NA,,NBA,,24,3,409,46,125,0.368,22,66,0.333,24,59,0.407,0.456,13,17,0.765,3,20,23,21,7,1,12,49,127
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SAS,NBA,,11,3,169,13,44,0.295,8,26,0.308,5,18,0.278,0.386,2,3,0.667,0,12,12,11,2,0,6,22,36
2 seasons,NA,WAS,NBA,,10,0,185,26,63,0.413,9,27,0.333,17,36,0.472,0.484,11,14,0.786,0,7,7,7,4,1,5,21,72
1 season,NA,NYK,NBA,,3,0,55,7,18,0.389,5,13,0.385,2,5,0.4,0.528,0,0,NA,3,1,4,3,1,0,1,6,19
