,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1979-80,23,DET,NBA,,10,,0,,,,12,14,,,,,,,,,30,
1980-81,24,DET,NBA,,11,,1,,,,14,19,,,,,,,,,29,
1981-82,25,TOT,NBA,,9,,0,,,,8,10,,,,,,,,,21,
1981-82,25,DET,NBA,,9,,0,,,,6,10,,,,,,,,,20,
1981-82,25,CLE,NBA,,8,15,0,,8,,8,10,,,15,3,,1,,6,21,
1982-83,26,CLE,NBA,,10,17,0,,10,,9,11,,,13,4,,,,,22,
1983-84,27,CLE,NBA,,13,20,0,1,13,20,13,15,7,7,11,5,4,1,7,6,31,27.9
1984-85,28,CLE,NBA,,15,21,0,1,15,20,13,13,9,11,17,5,4,1,7,6,37,35.9
1985-86,29,CLE,NBA,,10,14,0,1,10,14,8,10,7,7,14,5,3,2,7,6,22,19.8
1986-87,30,CLE,NBA,,10,15,0,2,10,15,8,10,8,11,13,5,5,2,6,6,23,22.5
1987-88,31,CLE,NBA,,11,16,0,1,11,15,11,15,7,8,11,4,3,1,5,6,25,22.0
1988-89,32,CLE,NBA,,4,11,0,0,4,11,2,2,3,3,4,2,2,0,1,3,9,6.9
Career,,,,,15,,1,,,,14,19,,,,,,,,,37,
8 Seasons,,CLE,NBA,,15,21,0,,15,,13,15,,,17,5,,,,,37,
3 Seasons,,DET,NBA,,11,,1,,,,14,19,,,,,,,,,30,
