Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2007-08,23,GSW,NBA,PG,32,368,11,0.519,0.257,0.287,3.6,5.8,4.7,12.8,2,0,13.7,15.1,NA,0.3,0.1,0.4,0.056,NA,-2,-0.9,-2.8,-0.1
2008-09,24,GSW,NBA,PG,77,1883,14.2,0.564,0.214,0.343,2.3,8.8,5.5,16.2,2.5,0.1,12.5,16.8,NA,2.7,0.6,3.3,0.084,NA,-0.5,-0.1,-0.5,0.7
2009-10,25,GSW,NBA,PG,65,1788,13.8,0.555,0.275,0.314,1.7,8.9,5.3,14.3,2.8,0.3,10.3,16,NA,2.2,0.9,3.1,0.082,NA,-0.8,0.3,-0.4,0.7
2010-11,26,CHI,NBA,PG,82,1091,12.8,0.466,0.284,0.236,1.8,8.1,5,26.9,2.7,0.8,14.4,21.4,NA,0.2,2,2.1,0.093,NA,-1.4,1.1,-0.3,0.5
2011-12,27,CHI,NBA,PG,49,1159,13.3,0.491,0.396,0.238,2.1,7.9,5.1,27.2,2.1,0.5,16.7,22.8,NA,0.8,1.8,2.6,0.109,NA,-0.5,0.2,-0.3,0.5
2012-13,28,BRK,NBA,PG,80,1521,13.9,0.544,0.466,0.198,2.9,8.4,5.6,17.2,2.3,0.6,12.1,17.2,NA,2.5,1.3,3.8,0.12,NA,0.3,0.6,0.9,1.1
2013-14,29,IND,NBA,PG,63,1193,13,0.555,0.434,0.263,1.9,7.4,4.8,14.4,2.6,0.5,13.9,16.6,NA,1.1,2.1,3.2,0.13,NA,-1.1,2.3,1.3,1
2014-15,30,IND,NBA,PG,57,1422,15.4,0.581,0.42,0.4,1.4,11.2,6.3,23.3,2.1,0.5,16.9,18.8,NA,2.2,1.8,4,0.135,NA,0.6,0.8,1.3,1.2
2015-16,31,ORL,NBA,PG,33,656,8.6,0.461,0.35,0.285,1.7,9.6,5.6,18.1,1.4,0.6,14,12.1,NA,0.2,0.4,0.6,0.047,NA,-3,-0.1,-3,-0.2
2016-17,32,ORL,NBA,PG,62,1012,9.3,0.507,0.423,0.266,1.7,8.1,4.8,16.1,2.1,0.2,14.5,14.1,NA,0.2,0.6,0.9,0.041,NA,-3.8,0.2,-3.6,-0.4
Career,NA,,NBA,,600,12093,13.1,0.533,0.349,0.286,2,8.7,5.3,18.7,2.3,0.4,13.8,17.4,NA,12.4,11.7,24.1,0.096,NA,-0.9,0.5,-0.3,5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,GSW,NBA,,174,4039,13.8,0.556,0.244,0.326,2.1,8.6,5.3,15,2.6,0.2,11.6,16.3,NA,5.1,1.7,6.8,0.081,NA,-0.7,0,-0.7,1.3
2 seasons,NA,CHI,NBA,,131,2250,13,0.479,0.343,0.237,1.9,8,5,27.1,2.4,0.6,15.6,22.1,NA,1,3.8,4.8,0.101,NA,-0.9,0.6,-0.3,1
2 seasons,NA,IND,NBA,,120,2615,14.3,0.57,0.426,0.34,1.6,9.4,5.6,19.2,2.3,0.5,15.6,17.8,NA,3.3,3.9,7.2,0.133,NA,-0.2,1.5,1.3,2.2
2 seasons,NA,ORL,NBA,,95,1668,9,0.49,0.397,0.273,1.7,8.7,5.1,16.9,1.8,0.3,14.3,13.3,NA,0.4,1.1,1.5,0.043,NA,-3.5,0.1,-3.3,-0.6
1 season,NA,BRK,NBA,,80,1521,13.9,0.544,0.466,0.198,2.9,8.4,5.6,17.2,2.3,0.6,12.1,17.2,NA,2.5,1.3,3.8,0.12,NA,0.3,0.6,0.9,1.1
