Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,23,MLH,NBA,C,66,NA,2618,3.2,8.7,0.365,2,3.1,0.644,12.1,2.6,2.6,8.3
1952-53,24,MLH,NBA,C,71,NA,2891,4,10.5,0.379,2.4,3.7,0.654,9.9,2.8,2.7,10.3
1953-54,25,FTW,NBA,PF,72,NA,2934,3.6,9,0.401,1.9,2.7,0.677,8.5,2.6,2.8,9.1
1954-55,26,FTW,NBA,PF,72,NA,2860,4.3,11.4,0.378,2.3,3.2,0.708,8.4,3.1,2.9,10.9
1955-56,27,FTW,NBA,PF,66,NA,2240,5.2,12.3,0.425,2.3,3.6,0.643,8,2.9,2.7,12.7
1956-57,28,FTW,NBA,PF,72,NA,2647,5,13,0.387,2.1,2.8,0.738,7.8,2.9,2.5,12.1
1957-58,29,NYK,NBA,PF,18,NA,384,4.8,12.3,0.389,2.3,4,0.558,8.1,3.2,2.9,11.8
Career,NA,,NBA,,437,NA,16574,4.2,10.8,0.389,2.1,3.2,0.673,9.1,2.8,2.7,10.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,FTW,NBA,,282,NA,10681,4.5,11.3,0.396,2.1,3.1,0.691,8.2,2.9,2.7,11.1
2 seasons,NA,MLH,NBA,,137,NA,5509,3.6,9.6,0.373,2.2,3.4,0.65,10.9,2.7,2.7,9.4
1 season,NA,NYK,NBA,,18,NA,384,4.8,12.3,0.389,2.3,4,0.558,8.1,3.2,2.9,11.8
