Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,23,MLH,NBA,C,66,NA,39.7,3.5,9.6,0.365,2.2,3.4,0.644,13.3,2.9,2.9,9.2
1952-53,24,MLH,NBA,C,71,NA,40.7,4.5,11.9,0.379,2.7,4.2,0.654,11.2,3.2,3,11.7
1953-54,25,FTW,NBA,PF,72,NA,40.8,4.1,10.2,0.401,2.1,3.1,0.677,9.7,2.9,3.2,10.3
1954-55,26,FTW,NBA,PF,72,NA,39.7,4.7,12.5,0.378,2.5,3.6,0.708,9.2,3.4,3.2,12
1955-56,27,FTW,NBA,PF,66,NA,33.9,4.9,11.6,0.425,2.2,3.3,0.643,7.5,2.7,2.5,12
1956-57,28,FTW,NBA,PF,72,NA,36.8,5.1,13.2,0.387,2.1,2.9,0.738,7.9,2.9,2.5,12.4
1957-58,29,NYK,NBA,PF,18,NA,21.3,2.8,7.3,0.389,1.3,2.4,0.558,4.8,1.9,1.7,7
Career,NA,,NBA,,437,NA,37.9,4.4,11.4,0.389,2.3,3.4,0.673,9.6,3,2.9,11.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,FTW,NBA,,282,NA,37.9,4.7,11.9,0.396,2.2,3.2,0.691,8.6,3,2.9,11.7
2 seasons,NA,MLH,NBA,,137,NA,40.2,4,10.8,0.373,2.5,3.8,0.65,12.2,3,3,10.5
1 season,NA,NYK,NBA,,18,NA,21.3,2.8,7.3,0.389,1.3,2.4,0.558,4.8,1.9,1.7,7
