Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,23,MLH,NBA,C,66,NA,2618,231,633,0.365,145,225,0.644,880,190,192,607
1952-53,24,MLH,NBA,C,71,NA,2891,319,842,0.379,193,295,0.654,793,227,214,831
1953-54,25,FTW,NBA,PF,72,NA,2934,295,736,0.401,151,223,0.677,695,210,229,741
1954-55,26,FTW,NBA,PF,72,NA,2860,341,903,0.378,182,257,0.708,665,247,232,864
1955-56,27,FTW,NBA,PF,66,NA,2240,325,764,0.425,142,221,0.643,496,180,166,792
1956-57,28,FTW,NBA,PF,72,NA,2647,369,953,0.387,152,206,0.738,571,210,182,890
1957-58,29,NYK,NBA,PF,18,NA,384,51,131,0.389,24,43,0.558,86,34,31,126
Career,NA,,NBA,,437,NA,16574,1931,4962,0.389,989,1470,0.673,4186,1298,1246,4851
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,FTW,NBA,,282,NA,10681,1330,3356,0.396,627,907,0.691,2427,847,809,3287
2 seasons,NA,MLH,NBA,,137,NA,5509,550,1475,0.373,338,520,0.65,1673,417,406,1438
1 season,NA,NYK,NBA,,18,NA,384,51,131,0.389,24,43,0.558,86,34,31,126
