Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1953-54,25,FTW,NBA,PF,4,162,10.3,0.393,0.37,NA,NA,NA,7.8,NA,-0.2,0.2,0,0.001
1954-55,26,FTW,NBA,PF,11,417,14.1,0.468,0.389,NA,NA,NA,14.5,NA,0.5,0.4,0.9,0.102
1955-56,27,FTW,NBA,PF,10,377,9,0.358,0.366,NA,NA,NA,10.4,NA,-0.6,0.6,0,0.003
1956-57,28,FTW,NBA,PF,2,68,11.9,0.348,0.233,NA,NA,NA,18,NA,-0.1,-0.1,-0.1,-0.105
Career,NA,,NBA,,27,1024,11.5,0.41,0.364,NA,NA,NA,12.1,NA,-0.4,1.1,0.8,0.036
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,FTW,NBA,,27,1024,11.5,0.41,0.364,NA,NA,NA,12.1,NA,-0.4,1.1,0.8,0.036
