Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Curly Armstrong,,3.5,3.1,0.6
Ken Charles,95.6,3.3,3,0.6
C.J. Watson,95.3,3.3,3.1,0.4
Gerald Wilkins,95.0,3.4,3.3,0.7
K.C. Jones,92.9,3.7,3,0.8
Kyle Lowry,92.8,3.6,3.4,0.5
Art Williams,91.1,3.4,3.1,0
George Karl,88.8,3.4,3.3,1.3
Calbert Cheaney,88.3,3.2,3.2,1.2
Ron Lee,87.6,3.8,2.8,0.3
Jerian Grant,87.3,3.3,2.5,0.8
