,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,22,MEM,NBA,PF,12,72,,,,34%,67%,-7.9,-4.5,3,2,6,1,9,0,6,0,2
2003-04,23,TOT,NBA,C-PF,32,256,,,1%,2%,97%,-4.2,+0.9,2,1,19,5,10,0,29,0,2
2003-04,23,PHO,NBA,PF,1,6,,,,75%,25%,+20.5,+24.6,1,0,0,0,0,0,2,0,0
2003-04,23,ORL,NBA,PF,1,4,,,82%,18%,,+18.2,+26.1,0,0,0,0,0,0,0,0,0
2003-04,23,TOR,NBA,C,30,246,,,,,100%,-5.4,-2.2,1,1,19,5,10,0,27,0,2
Career,,,NBA,,44,328,,,1%,9%,90%,-5.0,-0.3,5,3,25,6,19,0,35,0,4
,,,,,,,,,,,,,,,,,,,,,,
1 season,,TOR,NBA,,30,246,,,,,100%,-5.4,-2.2,1,1,19,5,10,0,27,0,2
1 season,,MEM,NBA,,12,72,,,,34%,67%,-7.9,-4.5,3,2,6,1,9,0,6,0,2
1 season,,ORL,NBA,,1,4,,,82%,18%,,+18.2,+26.1,0,0,0,0,0,0,0,0,0
1 season,,PHO,NBA,,1,6,,,,75%,25%,+20.5,+24.6,1,0,0,0,0,0,2,0,0
