Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,23,INO,NBA,SG,64,NA,1577,228,613,0.372,122,149,0.819,122,124,115,578
1952-53,24,TOT,NBA,PG,55,NA,758,96,286,0.336,78,92,0.848,70,56,74,270
1952-53,24,INO,NBA,,34,NA,526,59,190,0.311,57,65,0.877,50,35,37,175
1952-53,24,FTW,NBA,,7,NA,50,10,24,0.417,3,5,0.6,0,4,7,23
1952-53,24,BLB,NBA,PG,14,NA,182,27,72,0.375,18,22,0.818,20,17,30,72
Career,NA,,NBA,,119,NA,2335,324,899,0.36,200,241,0.83,192,180,189,848
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INO,NBA,,98,NA,2103,287,803,0.357,179,214,0.836,172,159,152,753
1 season,NA,BLB,NBA,,14,NA,182,27,72,0.375,18,22,0.818,20,17,30,72
1 season,NA,FTW,NBA,,7,NA,50,10,24,0.417,3,5,0.6,0,4,7,23
