,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1951-52,23,INO,NBA,,3,,3,3,,,1,9
1952-53,24,TOT,NBA,,0,2,2,2,,0,2,2
1952-53,24,BLB,NBA,,0,2,2,2,,0,2,2
Career,,,,,3,,3,3,,,2,9
1 Season,,INO,NBA,,3,,3,3,,,1,9
1 Season,,BLB,NBA,,0,2,2,2,,0,2,2
