Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,23,INO,NBA,SG,64,NA,1577,5.2,14,0.372,2.8,3.4,0.819,2.8,2.8,2.6,13.2
1952-53,24,TOT,NBA,PG,55,NA,758,4.6,13.6,0.336,3.7,4.4,0.848,3.3,2.7,3.5,12.8
1952-53,24,INO,NBA,,34,NA,526,4,13,0.311,3.9,4.4,0.877,3.4,2.4,2.5,12
1952-53,24,FTW,NBA,,7,NA,50,7.2,17.3,0.417,2.2,3.6,0.6,0,2.9,5,16.6
1952-53,24,BLB,NBA,PG,14,NA,182,5.3,14.2,0.375,3.6,4.4,0.818,4,3.4,5.9,14.2
Career,NA,,NBA,,119,NA,2335,5,13.9,0.36,3.1,3.7,0.83,3,2.8,2.9,13.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INO,NBA,,98,NA,2103,4.9,13.7,0.357,3.1,3.7,0.836,2.9,2.7,2.6,12.9
1 season,NA,BLB,NBA,,14,NA,182,5.3,14.2,0.375,3.6,4.4,0.818,4,3.4,5.9,14.2
1 season,NA,FTW,NBA,,7,NA,50,7.2,17.3,0.417,2.2,3.6,0.6,0,2.9,5,16.6
