,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1999-00,25,CHI,NBA,32:32,8,15,4,9,5,8,6,8,2,4,5,8,3,1,4,3,21,23.3
Career,,,,32:32,8,15,4,9,5,8,6,8,2,4,5,8,3,1,4,3,21,23.3
