,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1996-97,23,DAL,NBA,42:46,8,16,3,6,7,11,12,12,2,8,9,7,5,2,6,6,25,19.3
1997-98,24,DAL,NBA,44:32,11,17,4,7,8,13,5,6,2,6,8,8,4,1,5,6,30,25.4
1998-99,25,DAL,NBA,45:34,7,17,3,7,6,12,7,9,2,6,6,7,4,1,4,5,20,19.2
1999-00,26,DAL,NBA,43:43,12,20,5,7,10,16,13,17,4,10,11,11,7,2,8,6,36,31.8
2000-01,27,TOT,NBA,32:48,5,15,2,6,4,10,7,8,2,8,9,8,4,1,3,5,15,15.3
2000-01,27,NYK,NBA,27:42,4,10,2,4,4,6,4,4,2,5,7,4,4,1,2,5,11,9.8
2000-01,27,VAN,NBA,32:48,5,15,2,6,4,10,7,8,1,8,9,8,4,1,3,5,15,15.3
2001-02,28,BOS,NBA,36:45,7,15,6,9,4,7,8,8,3,8,8,8,3,1,4,6,23,22.0
2002-03,29,IND,NBA,43:13,7,17,6,7,6,11,6,7,2,6,7,11,3,1,8,5,22,20.0
2003-04,30,MIL,NBA,28:55,6,12,4,5,5,8,6,6,2,5,6,7,3,1,3,4,16,16.5
2004-05,31,MIL,NBA,34:05,9,14,2,5,7,10,4,4,2,4,5,7,2,1,4,6,22,18.2
Career,,,,45:34,12,20,6,9,10,16,13,17,4,10,11,11,7,2,8,6,36,31.8
4 Seasons,,DAL,NBA,45:34,12,20,5,7,10,16,13,17,4,10,11,11,7,2,8,6,36,31.8
2 Seasons,,MIL,NBA,34:05,9,14,4,5,7,10,6,6,2,5,6,7,3,1,4,6,22,18.2
1 Season,,BOS,NBA,36:45,7,15,6,9,4,7,8,8,3,8,8,8,3,1,4,6,23,22.0
1 Season,,IND,NBA,43:13,7,17,6,7,6,11,6,7,2,6,7,11,3,1,8,5,22,20.0
1 Season,,NYK,NBA,27:42,4,10,2,4,4,6,4,4,2,5,7,4,4,1,2,5,11,9.8
1 Season,,VAN,NBA,32:48,5,15,2,6,4,10,7,8,1,8,9,8,4,1,3,5,15,15.3
