,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,TOT,NBA,PG,50,830,14%,79%,7%,,,+3.6,+5.8,26,9,20,3,28,0,210,5,16
2000-01,27,NYK,NBA,PG,28,421,27%,73%,1%,,,+6.8,+4.1,13,2,14,1,11,0,64,2,8
2000-01,27,VAN,NBA,PG,22,409,1%,85%,14%,,,+0.5,+7.3,13,7,6,2,17,0,146,3,8
2001-02,28,BOS,NBA,PG,79,1643,48%,52%,,,,-2.3,-7.9,57,20,49,9,42,0,455,8,30
2002-03,29,IND,NBA,SG,71,1275,84%,16%,,,,+2.4,-1.7,63,22,36,7,35,0,456,7,13
2003-04,30,MIL,NBA,PG,43,571,25%,73%,1%,,,+5.1,+4.4,33,14,23,5,18,0,195,5,10
2004-05,31,MIL,NBA,SG,62,1014,16%,77%,7%,,,-4.5,-1.6,40,11,35,8,23,0,248,4,11
Career,,,NBA,,305,5333,43%,54%,3%,,,+0.1,-1.8,219,76,163,32,146,0,1564,29,80
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIL,NBA,,105,1585,19%,75%,5%,,,-1.0,+0.6,73,25,58,13,41,0,443,9,21
1 season,,BOS,NBA,,79,1643,48%,52%,,,,-2.3,-7.9,57,20,49,9,42,0,455,8,30
1 season,,IND,NBA,,71,1275,84%,16%,,,,+2.4,-1.7,63,22,36,7,35,0,456,7,13
1 season,,NYK,NBA,,28,421,27%,73%,1%,,,+6.8,+4.1,13,2,14,1,11,0,64,2,8
1 season,,VAN,NBA,,22,409,1%,85%,14%,,,+0.5,+7.3,13,7,6,2,17,0,146,3,8
