,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2012-13,20,GSW,NBA,39:43,9,17,5,6,9,15,6,8,3,11,13,5,3,2,6,5,21,17.2
2013-14,21,GSW,NBA,48:53,11,21,3,7,9,16,7,12,5,9,12,5,4,1,3,5,30,21.3
2014-15,22,GSW,NBA,40:23,11,14,5,7,9,12,6,6,5,12,13,4,4,2,3,5,25,20.6
2015-16,23,GSW,NBA,42:10,9,17,4,9,6,13,5,8,6,10,11,5,3,1,3,6,21,17.5
2016-17,24,DAL,NBA,48:23,13,26,4,7,12,24,13,14,4,9,10,5,3,2,5,5,34,26.6
2017-18,25,DAL,NBA,42:51,11,25,7,12,10,17,10,11,5,11,13,6,3,1,5,4,31,24.9
2018-19,26,TOT,NBA,41:18,11,28,7,10,8,19,10,11,5,10,14,4,4,1,5,4,30,25.3
2018-19,26,DAL,NBA,39:11,11,28,7,10,8,19,10,11,5,10,13,4,4,1,5,4,30,25.3
2018-19,26,SAC,NBA,41:18,10,19,5,9,7,11,6,8,4,10,14,4,4,1,3,4,29,22.6
2019-20,27,SAC,NBA,45:26,11,19,7,11,9,15,10,12,4,9,10,7,3,1,4,4,32,25.9
Career,,,,48:53,13,28,7,12,12,24,13,14,6,12,14,7,4,2,6,6,34,26.6
4 Seasons,,GSW,NBA,48:53,11,21,5,9,9,16,7,12,6,12,13,5,4,2,6,6,30,21.3
3 Seasons,,DAL,NBA,48:23,13,28,7,12,12,24,13,14,5,11,13,6,4,2,5,5,34,26.6
2 Seasons,,SAC,NBA,45:26,11,19,7,11,9,15,10,12,4,10,14,7,4,1,4,4,32,25.9
