,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2012-13,20,GSW,NBA,52:42,10,26,5,10,8,23,7,7,5,9,12,3,2,1,4,5,26,21.2
2013-14,21,GSW,NBA,30:03,6,11,3,6,4,6,3,6,3,6,8,4,1,1,2,4,15,14.7
2014-15,22,GSW,NBA,41:13,10,20,3,6,8,15,4,5,6,6,10,4,2,2,5,5,24,14.7
2015-16,23,GSW,NBA,40:10,7,14,4,6,6,10,4,4,4,9,12,3,2,1,3,4,18,15.8
Career,,,,52:42,10,26,5,10,8,23,7,7,6,9,12,4,2,2,5,5,26,21.2
