Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,26,CHS,BAA,NA,59,NA,NA,177,613,0.289,128,181,0.707,NA,28,156,482
1948-49,28,MNL,BAA,NA,59,NA,NA,132,385,0.343,79,110,0.718,NA,58,114,343
1949-50,29,MNL,NBA,NA,61,NA,NA,84,289,0.291,72,96,0.75,NA,60,106,240
1950-51,30,MNL,NBA,NA,63,NA,NA,88,287,0.307,65,103,0.631,131,72,131,241
Career,NA,,TOT,NA,242,NA,NA,481,1574,0.306,344,490,0.702,131,218,507,1306
,NA,,NBA,NA,124,NA,NA,172,576,0.299,137,199,0.688,131,132,237,481
,NA,,BAA,NA,118,NA,NA,309,998,0.31,207,291,0.711,NA,86,270,825
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MNL,BAA,NA,183,NA,NA,304,961,0.316,216,309,0.699,131,190,351,824
1 season,NA,CHS,BAA,NA,59,NA,NA,177,613,0.289,128,181,0.707,NA,28,156,482
