Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,26,CHS,BAA,,59,,,3.0,10.4,.289,2.2,3.1,.707,,0.5,2.6,8.2
1947-48,27,Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL)
1948-49,28,MNL,BAA,,59,,,2.2,6.5,.343,1.3,1.9,.718,,1.0,1.9,5.8
1949-50,29,MNL,NBA,,61,,,1.4,4.7,.291,1.2,1.6,.750,,1.0,1.7,3.9
1950-51,30,MNL,NBA,,63,,,1.4,4.6,.307,1.0,1.6,.631,2.1,1.1,2.1,3.8
Career,NA,,TOT,,242,,,2.0,6.5,.306,1.4,2.0,.702,2.1,0.9,2.1,5.4
,NA,,NBA,,124,,,1.4,4.6,.299,1.1,1.6,.688,2.1,1.1,1.9,3.9
,NA,,BAA,,118,,,2.6,8.5,.310,1.8,2.5,.711,,0.7,2.3,7.0
,NA,,,,,,,,,,,,,,,,
3 seasons,NA,MNL,BAA,,183,,,1.7,5.3,.316,1.2,1.7,.699,2.1,1.0,1.9,4.5
1 season,NA,CHS,BAA,,59,,,3.0,10.4,.289,2.2,3.1,.707,,0.5,2.6,8.2
