,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1970-71,22,PHO,NBA,,9,17,6,7,6,4,5,21
1971-72,23,TOT,NBA,,6,,3,5,,,,14
1971-72,23,PHO,NBA,,2,7,2,5,4,2,3,4
1971-72,23,CIN,NBA,,6,,3,5,,,,14
Career,,,,,9,,6,7,,,,21
2 Seasons,,PHO,NBA,,9,17,6,7,6,4,5,21
1 Season,,CIN,NBA,,6,,3,5,,,,14
