Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,MIA,NBA,PG,82,9,1355,4.3,10.4,0.412,0.2,0.9,0.176,4.1,9.5,0.435,1.9,2.5,0.747,1.5,2.6,4.1,6.2,1.7,0.3,2.6,4,10.7
1991-92,23,MIA,NBA,PG,81,28,1976,5.4,11.8,0.455,0.2,0.9,0.192,5.2,10.9,0.477,3.9,4.8,0.824,1.3,2.2,3.4,6.7,1.3,0.2,3,2.8,14.9
1992-93,24,MIA,NBA,PG,81,37,2232,5.1,11.1,0.464,0.7,2.2,0.307,4.5,8.9,0.503,2.9,3.5,0.805,0.9,1.7,2.7,6,1.3,0.2,1.7,3.2,13.8
1993-94,25,MIA,NBA,PG,76,4,1726,4.9,10.8,0.449,0.4,2.1,0.202,4.4,8.8,0.507,2.1,2.7,0.779,1,2.3,3.3,5.5,1.6,0.3,2.2,2.8,12.3
1994-95,26,MIA,NBA,PG,68,65,2207,4.3,9.9,0.43,0.3,1.2,0.211,4,8.7,0.461,2.3,2.8,0.81,0.8,2.4,3.1,6.8,1.6,0.2,2.5,3,11.1
1995-96,27,TOT,NBA,PG,81,55,2615,4.4,10.7,0.409,1.2,3.5,0.346,3.2,7.2,0.44,2.3,2.9,0.796,0.7,2.9,3.6,5.8,1.3,0.2,2.4,3.5,12.3
1995-96,27,MIA,NBA,PG,52,52,1882,4.4,10.7,0.413,1.2,3.3,0.366,3.2,7.4,0.434,2.7,3.3,0.803,0.7,3.1,3.8,5.7,1.2,0.2,2.4,3.3,12.7
1995-96,27,GSW,NBA,PG,29,3,733,4.3,10.7,0.399,1.2,4,0.305,3,6.7,0.456,1.4,1.9,0.763,0.5,2.4,2.9,6.2,1.5,0.2,2.4,3.8,11.2
1996-97,28,GSW,NBA,PG,51,13,1183,3.7,9.6,0.389,0.9,3.1,0.294,2.8,6.5,0.434,1.1,1.5,0.755,1.2,2.4,3.6,4.5,1.1,0.2,1.8,2.9,9.5
1997-98,29,GSW,NBA,PG,53,44,1471,4.1,10.7,0.379,0.3,1.4,0.228,3.7,9.3,0.402,1.9,2.2,0.886,0.4,2.6,3,6.1,1.2,0.3,2.2,3.3,10.4
1998-99,30,GSW,NBA,PG,48,32,1272,5.2,11.7,0.442,0.2,0.7,0.24,5,11,0.455,2.3,2.9,0.822,0.6,2.7,3.3,6.3,1.3,0.3,2.3,3.2,12.9
1999-00,31,ATL,NBA,PG,80,54,1924,5.2,11.4,0.455,0.1,0.7,0.205,5,10.6,0.472,1.6,1.9,0.817,0.6,2.7,3.2,5.4,1.1,0.2,1.9,3.3,12.1
2000-01,32,CLE,NBA,PG,47,0,804,4.1,10.7,0.381,0.1,0.7,0.125,4,10,0.399,2.1,2.5,0.857,0.4,1.7,2.1,6.2,1.2,0.3,2.6,3.9,10.4
2001-02,33,CLE,NBA,PG,47,1,693,2.9,7.6,0.384,0.2,1,0.2,2.7,6.5,0.413,1.7,1.9,0.892,0.6,2.2,2.9,5.6,0.7,0.2,1.6,3.1,7.7
2002-03,34,TOT,NBA,PG,35,11,691,2.9,8.8,0.333,0.4,1.7,0.219,2.6,7.1,0.36,1.8,2.2,0.833,0.6,2.5,3.1,3.8,0.9,0.2,1.5,3.1,8
2002-03,34,CLE,NBA,PG,21,11,516,2.4,8.3,0.286,0.5,1.7,0.28,1.9,6.6,0.287,1.9,2.4,0.794,0.7,2.7,3.3,3.9,0.8,0.3,1.3,3,7.1
2002-03,34,BOS,NBA,PG,14,0,175,4.5,10.1,0.449,0,1.4,0,4.5,8.6,0.524,1.6,1.6,1,0.2,2.1,2.3,3.3,1.2,0,2.1,3.5,10.7
2003-04,35,MIA,NBA,PG,22,1,170,2.5,7.2,0.353,0,0,NA,2.5,7.2,0.353,0.8,1.3,0.667,0.4,1.7,2.1,3.2,0.6,0,1.9,5.7,5.9
Career,NA,,NBA,,852,354,20319,4.5,10.6,0.425,0.4,1.7,0.267,4.1,8.9,0.455,2.3,2.8,0.811,0.8,2.4,3.2,5.9,1.3,0.2,2.2,3.2,11.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,MIA,NBA,,462,196,11548,4.7,10.7,0.439,0.5,1.8,0.275,4.2,9,0.471,2.6,3.3,0.801,1,2.3,3.3,6.1,1.4,0.2,2.4,3.2,12.6
4 seasons,NA,GSW,NBA,,181,92,4659,4.3,10.7,0.403,0.6,2.1,0.278,3.7,8.6,0.433,1.8,2.1,0.822,0.7,2.5,3.2,5.8,1.3,0.3,2.1,3.3,10.9
3 seasons,NA,CLE,NBA,,115,12,2013,3.2,9,0.359,0.2,1.1,0.213,3,7.9,0.379,1.9,2.3,0.85,0.6,2.1,2.7,5.4,0.9,0.3,1.9,3.4,8.6
1 season,NA,ATL,NBA,,80,54,1924,5.2,11.4,0.455,0.1,0.7,0.205,5,10.6,0.472,1.6,1.9,0.817,0.6,2.7,3.2,5.4,1.1,0.2,1.9,3.3,12.1
1 season,NA,BOS,NBA,,14,0,175,4.5,10.1,0.449,0,1.4,0,4.5,8.6,0.524,1.6,1.6,1,0.2,2.1,2.3,3.3,1.2,0,2.1,3.5,10.7
