,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,27,TOR,NBA,SF,78,2166,,3%,79%,18%,1%,+7.4,+8.7,24,12,86,5,37,9,211,9,13
2008-09,28,TOT,NBA,SF,80,2068,,2%,87%,11%,1%,+0.8,+3.1,26,8,71,6,31,8,217,7,8
2008-09,28,TOR,NBA,SF,54,1379,,1%,84%,14%,1%,+2.0,+7.5,20,5,47,5,26,5,163,4,4
2008-09,28,MIA,NBA,SF,26,689,,4%,92%,4%,,-1.4,-1.8,6,3,24,1,5,3,54,3,4
2009-10,29,CLE,NBA,SF,61,1052,,36%,62%,3%,,+6.5,-1.2,12,6,46,1,15,7,112,2,8
2010-11,30,TOT,NBA,SF,59,1042,,8%,88%,4%,,-6.8,-0.3,12,5,45,2,8,2,114,2,7
2010-11,30,CLE,NBA,SF,40,764,,1%,94%,5%,,-8.4,+1.4,8,5,29,2,5,1,99,2,5
2010-11,30,LAC,NBA,SF,19,278,,29%,71%,,,-2.7,+1.0,4,0,16,0,3,1,15,0,2
2011-12,31,CHA,NBA,SF,8,123,,,100%,1%,,-36.8,-22.0,6,1,4,1,1,0,10,0,2
Career,,,NBA,,286,6451,,9%,81%,10%,,+2.0,+3.2,80,32,252,15,92,26,664,20,38
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,TOR,NBA,,132,3545,,2%,81%,16%,1%,+5.3,+8.2,44,17,133,10,63,14,374,13,17
2 seasons,,CLE,NBA,,101,1816,,21%,75%,3%,,+0.2,-0.1,20,11,75,3,20,8,211,4,13
1 season,,MIA,NBA,,26,689,,4%,92%,4%,,-1.4,-1.8,6,3,24,1,5,3,54,3,4
1 season,,LAC,NBA,,19,278,,29%,71%,,,-2.7,+1.0,4,0,16,0,3,1,15,0,2
1 season,,CHA,NBA,,8,123,,,100%,1%,,-36.8,-22.0,6,1,4,1,1,0,10,0,2
