Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Jackie Butler,,1.2,0.1,0.1
Dwayne Jones,90.4,1.2,0.1,0
Stephen Howard,89.1,1.3,0.2,0.1
Bob McCann,83.2,1.3,0.1,0.1
Damjan Rudež,81.9,1.3,0.1,0.1
Anthony Miller,80.7,1.2,0,-0.1
Brian Evans,79.5,1.5,0.1,0.1
Tom Workman,79.4,1.3,0.4,0.1
Winston Bennett,78.7,1.1,0.3,0.2
Kenny Dennard,75.3,1.1,0.3,0.1
Jeff Adrien,74.4,1,0.2,0.1
