Season,Team,Lg,Salary
2005-06,New York Knicks,NBA,"$398,762"
2006-07,San Antonio Spurs,NBA,"$2,200,000"
2007-08,Houston Rockets,NBA,"$2,350,000"
2008-09,Houston Rockets,NBA,"$2,552,000"
Career,(may be incomplete),,"$7,500,762"
