,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1996-97,20,DAL,NBA,24:47,5,12,0,1,5,12,6,6,5,7,8,3,2,3,4,5,13,10.8
1997-98,21,DAL,NBA,47:50,11,22,0,1,11,21,6,9,6,16,20,3,3,5,4,6,26,18.8
1998-99,22,DAL,NBA,28:14,7,12,0,1,7,12,5,10,5,8,13,2,2,3,4,6,16,12.8
1999-00,23,SAS,NBA,42:09,8,14,0,0,8,14,8,8,5,10,12,4,1,4,4,6,18,15.5
2000-01,24,SAS,NBA,29:36,6,12,1,1,6,12,5,7,6,9,13,3,2,5,5,5,16,14.5
2001-02,25,LAL,NBA,40:58,7,12,0,0,7,12,6,8,7,16,17,4,2,5,3,6,18,18.5
2002-03,26,LAL,NBA,47:08,6,13,0,1,6,13,5,8,9,13,16,5,2,4,5,6,14,15.2
2003-04,27,MIA,NBA,28:58,4,9,0,1,4,8,4,4,4,6,9,3,2,2,2,5,9,8.2
2004-05,28,WAS,NBA,23:56,3,10,0,0,3,10,2,2,3,2,5,2,1,2,3,6,6,4.5
2005-06,29,IND,NBA,4:46,0,2,0,0,0,2,2,2,0,2,2,0,0,1,1,2,2,1.2
Career,,,,47:50,11,22,1,1,11,21,8,10,9,16,20,5,3,5,5,6,26,18.8
2 Seasons,,LAL,NBA,47:08,7,13,0,1,7,13,6,8,9,16,17,5,2,5,5,6,18,18.5
2 Seasons,,SAS,NBA,42:09,8,14,1,1,8,14,8,8,6,10,13,4,2,5,5,6,18,15.5
3 Seasons,,DAL,NBA,47:50,11,22,0,1,11,21,6,10,6,16,20,3,3,5,4,6,26,18.8
1 Season,,MIA,NBA,28:58,4,9,0,1,4,8,4,4,4,6,9,3,2,2,2,5,9,8.2
1 Season,,WAS,NBA,23:56,3,10,0,0,3,10,2,2,3,2,5,2,1,2,3,6,6,4.5
1 Season,,IND,NBA,4:46,0,2,0,0,0,2,2,2,0,2,2,0,0,1,1,2,2,1.2
