,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,SAS,NBA,PF,12,76,,,,72%,28%,-29.4,-33.1,0,0,4,1,3,0,8,0,1
2001-02,25,LAL,NBA,PF,19,240,,,,48%,52%,-16.2,-26.8,2,4,26,2,8,0,8,1,9
2002-03,26,LAL,NBA,C,9,49,,,,43%,57%,+9.7,+10.7,1,1,7,1,0,0,5,0,0
2003-04,27,MIA,NBA,PF,4,11,,,,1%,99%,-64.4,-65.6,0,0,1,0,0,0,0,0,1
Career,,,NBA,,44,376,,,,51%,49%,-16.9,-24.3,3,5,38,4,11,0,21,1,11
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAL,NBA,,28,289,,,,47%,53%,-11.8,-20.5,3,5,33,3,8,0,13,1,9
1 season,,SAS,NBA,,12,76,,,,72%,28%,-29.4,-33.1,0,0,4,1,3,0,8,0,1
1 season,,MIA,NBA,,4,11,,,,1%,99%,-64.4,-65.6,0,0,1,0,0,0,0,0,1
