,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,23,DET,NBA,PF,15,126,.323,10.7,.839,.419,.065,.065,.290,.161,.385,.462,.500,.500,.222,.000,.900,.032,1,,.600,.000,0,0
2001-02,24,DET,NBA,PF,8,43,.462,21.1,.462,.000,.000,.077,.385,.538,.500,,,.000,.600,.429,.667,.000,0,1.000,.571,.750,0,0
2002-03,25,WAS,NBA,PF,5,15,.250,13.3,.750,.250,.000,.500,.000,.250,.333,1.000,,.000,,.000,.000,.000,0,,.000,,0,0
2003-04,26,GSW,NBA,PF,76,1634,.472,13.7,.734,.223,.165,.105,.240,.266,.482,.663,.273,.449,.473,.444,.727,.013,5,.964,.500,.468,4,1
2004-05,27,MEM,NBA,PF,58,1433,.370,14.6,.711,.231,.102,.111,.266,.289,.378,.430,.386,.375,.330,.352,.578,.005,2,.955,.272,.353,2,0
2005-06,28,MEM,NBA,PF,36,402,.414,14.9,.739,.216,.072,.153,.297,.261,.402,.583,.250,.353,.333,.448,.788,.000,0,1.000,.310,.778,1,0
2006-07,29,MEM,NBA,PF,28,313,.494,17.8,.482,.200,.035,.035,.212,.518,.585,.588,.333,.333,.667,.409,.750,.000,0,.944,.136,.333,0,0
2007-08,30,MEM,NBA,PF,37,440,.341,19.0,.357,.167,.048,.024,.119,.643,.400,.524,.500,.000,.267,.309,.722,.000,0,1.000,.346,.286,0,0
2008-09,31,MIN,NBA,PF,64,909,.385,18.7,.456,.136,.059,.071,.189,.544,.455,.565,.200,.333,.500,.326,.743,.000,0,1.000,.250,.348,0,0
2009-10,32,MIN,NBA,PF,29,267,.389,16.3,.750,.111,.111,.167,.361,.250,.407,.500,.500,.667,.231,.333,.727,.000,0,1.000,.444,.500,0,0
2010-11,33,DAL,NBA,SF,56,618,.430,22.3,.130,.050,.000,.020,.060,.870,.077,.200,,.000,.000,.483,1.000,.000,0,1.000,.609,.491,0,0
2011-12,34,DAL,NBA,SF,44,277,.255,22.6,.109,.055,.000,.000,.055,.891,.667,1.000,,,.333,.204,1.000,.000,0,1.000,.571,.286,0,0
Career,,,NBA,,456,6477,.408,16.1,.599,.193,.095,.089,.222,.401,.432,.549,.318,.386,.396,.372,.698,.006,8,.979,.389,.413,7,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MEM,NBA,,159,2588,.386,15.7,.630,.215,.081,.094,.240,.370,.402,.481,.377,.352,.359,.358,.649,.003,2,.970,.276,.377,3,0
2 seasons,,DAL,NBA,,100,895,.368,22.4,.123,.052,.000,.013,.058,.877,.263,.500,,.000,.111,.382,1.000,.000,0,1.000,.596,.420,0,0
2 seasons,,MIN,NBA,,93,1176,.385,18.3,.507,.132,.068,.088,.220,.493,.442,.556,.286,.444,.422,.327,.739,.000,0,1.000,.267,.370,0,0
1 season,,GSW,NBA,,76,1634,.472,13.7,.734,.223,.165,.105,.240,.266,.482,.663,.273,.449,.473,.444,.727,.013,5,.964,.500,.468,4,1
2 seasons,,DET,NBA,,23,169,.364,13.8,.727,.295,.045,.068,.318,.273,.406,.462,.500,.333,.357,.250,.846,.023,1,1.000,.583,.429,0,0
1 season,,WAS,NBA,,5,15,.250,13.3,.750,.250,.000,.500,.000,.250,.333,1.000,,.000,,.000,.000,.000,0,,.000,,0,0
