,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1958-59,24,MNL,NBA,,7,,5,7,,,6,15
1959-60,25,MNL,NBA,,6,,5,7,,,,14
Career,,,,,7,,5,7,,,,15
