Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1948-49,27,PRO,BAA,PF,59,NA,NA,0.393,0.279,NA,NA,NA,NA,NA,1.3,-0.1,1.2,NA
1949-50,28,BOS,NBA,PF,68,NA,NA,0.401,0.196,NA,NA,NA,NA,NA,0.9,1,1.9,NA
1950-51,29,TOT,NBA,PF,66,NA,NA,0.434,0.248,NA,NA,NA,NA,NA,1.4,1.5,2.8,NA
1950-51,29,BOS,NBA,PF,17,NA,NA,0.419,0.273,NA,NA,NA,NA,NA,0.1,0.1,0.1,NA
1950-51,29,BLB,NBA,PF,49,NA,NA,0.435,0.245,NA,NA,NA,NA,NA,1.3,1.4,2.7,NA
1951-52,30,BLB,NBA,PF,35,699,15.5,0.44,0.157,NA,NA,NA,NA,NA,0.5,0.4,1,0.066
Career,NA,,TOT,,228,699,15.5,0.411,0.229,NA,NA,NA,NA,NA,4.1,2.8,6.9,0.066
,NA,,NBA,,169,699,15.5,0.419,0.206,NA,NA,NA,NA,NA,2.8,2.9,5.7,0.066
,NA,,BAA,,59,NA,NA,0.393,0.279,NA,NA,NA,NA,NA,1.3,-0.1,1.2,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,85,NA,NA,0.402,0.2,NA,NA,NA,NA,NA,1,1.1,2,NA
2 seasons,NA,BLB,NBA,,84,699,15.5,0.437,0.213,NA,NA,NA,NA,NA,1.8,1.8,3.6,0.066
1 season,NA,PRO,BAA,,59,NA,NA,0.393,0.279,NA,NA,NA,NA,NA,1.3,-0.1,1.2,NA
