Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,27,PRO,BAA,PF,59,NA,NA,202,556,0.363,87,155,0.561,NA,68,100,491
1949-50,28,BOS,NBA,PF,68,NA,NA,218,583,0.374,72,114,0.632,NA,109,100,508
1950-51,29,TOT,NBA,PF,66,NA,NA,164,416,0.394,72,103,0.699,354,111,82,400
1950-51,29,BOS,NBA,PF,17,NA,NA,13,33,0.394,5,9,0.556,31,8,11,31
1950-51,29,BLB,NBA,PF,49,NA,NA,151,383,0.394,67,94,0.713,323,103,71,369
1951-52,30,BLB,NBA,PF,35,NA,699,89,217,0.41,26,34,0.765,195,40,38,204
Career,NA,,TOT,,228,NA,699,673,1772,0.38,257,406,0.633,549,328,320,1603
,NA,,NBA,,169,NA,699,471,1216,0.387,170,251,0.677,549,260,220,1112
,NA,,BAA,,59,NA,NA,202,556,0.363,87,155,0.561,NA,68,100,491
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,85,NA,NA,231,616,0.375,77,123,0.626,31,117,111,539
2 seasons,NA,BLB,NBA,,84,NA,699,240,600,0.4,93,128,0.727,518,143,109,573
1 season,NA,PRO,BAA,,59,NA,NA,202,556,0.363,87,155,0.561,NA,68,100,491
