Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,22,SYR,NBA,SG,69,NA,1113,136,353,0.385,136,201,0.677,167,111,145,408
1955-56,23,SYR,NBA,SG,72,NA,1429,168,451,0.373,143,207,0.691,165,151,154,479
1958-59,26,DET,NBA,SG,70,NA,1280,177,448,0.395,137,186,0.737,195,124,130,491
Career,NA,,NBA,,211,NA,3822,481,1252,0.384,416,594,0.7,527,386,429,1378
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SYR,NBA,,141,NA,2542,304,804,0.378,279,408,0.684,332,262,299,887
1 season,NA,DET,NBA,,70,NA,1280,177,448,0.395,137,186,0.737,195,124,130,491
