Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,21,PHO,NBA,C,1,0,11:00,2,4,0.5,NA,NA,NA,0,0,NA,2,3,0,0,0,NA,1,4
Career,NA,,NBA,,1,0,11,2,4,0.5,NA,NA,NA,0,0,NA,2,3,0,0,0,NA,1,4
