,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1975-76,21,PHO,NBA,,14,27,,,,,7,8,7,17,20,10,,,,6,33,
1977-78,23,PHO,NBA,,8,17,,,,,2,2,,,9,3,2,1,6,5,18,
1978-79,24,PHO,NBA,,8,21,,,,,7,9,,,12,9,2,,7,6,18,
1979-80,25,PHO,NBA,,10,17,0,0,10,17,4,4,,,20,12,2,2,5,6,22,
1980-81,26,PHO,NBA,,6,13,0,0,6,13,7,8,,,8,7,2,1,4,4,19,
1981-82,27,PHO,NBA,,12,18,0,0,12,18,8,10,7,8,12,8,4,4,6,5,25,25.3
1982-83,28,PHO,NBA,,7,13,0,0,7,13,4,5,3,6,7,9,1,2,3,5,14,13.2
1983-84,29,PHO,NBA,,7,16,0,0,7,16,6,8,,,15,5,4,3,4,5,16,
1984-85,30,PHO,NBA,,9,21,0,0,9,21,5,5,3,5,8,5,4,1,3,4,23,18.0
Career,,,,,14,27,,,12,,8,10,,,20,12,,,,6,33,
