,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,20,DAL,NBA,PG,69,2049,76%,22%,2%,,,-8.0,-9.4,109,61,62,10,81,2,890,14,100
2018-19,21,TOT,NBA,PG,53,1508,93%,7%,,,,-4.9,+0.7,98,36,65,7,66,5,619,13,53
2018-19,21,DAL,NBA,PG,32,908,89%,11%,,,,-3.2,-1.8,59,28,44,4,33,2,340,9,31
2018-19,21,NYK,NBA,PG,21,600,100%,,,,,-7.5,+2.0,39,8,21,3,33,3,279,4,22
2019-20,22,NYK,NBA,PG,34,537,100%,,,,,-16.8,-12.5,34,13,32,4,23,6,239,5,11
Career,,,NBA,,156,4094,85%,14%,1%,,,-8.0,-6.1,241,110,159,21,170,13,1748,32,164
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,101,2957,80%,19%,1%,,,-6.5,-7.1,168,89,106,14,114,4,1230,23,131
2 seasons,,NYK,NBA,,55,1137,100%,,,,,-11.9,-4.9,73,21,53,7,56,9,518,9,33
