,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2017-18,20,DAL,NBA,PG,69,2049,.395,13.3,.669,.317,.110,.092,.148,.331,.435,.606,.257,.223,.336,.313,.191,.049,40,.585,.068,.304,2,0
2018-19,21,TOT,NBA,PG,53,1508,.428,12.7,.680,.385,.102,.068,.126,.320,.477,.584,.303,.364,.354,.322,.251,.051,31,.642,.087,.333,1,0
2018-19,21,DAL,NBA,PG,32,908,.440,13.0,.650,.375,.101,.067,.106,.350,.491,.590,.333,.333,.395,.344,.281,.062,21,.721,.096,.500,0,0
2018-19,21,NYK,NBA,PG,21,600,.413,12.3,.717,.396,.102,.068,.150,.283,.462,.578,.267,.400,.318,.289,.216,.038,10,.500,.072,.000,1,0
2019-20,22,NYK,NBA,PG,34,537,.341,12.7,.744,.332,.128,.081,.204,.256,.357,.543,.222,.235,.186,.296,.179,.043,7,.563,.148,.375,0,0
Career,,,NBA,,156,4094,.400,13.0,.681,.342,.109,.082,.147,.319,.440,.591,.267,.265,.318,.314,.212,.049,78,.603,.082,.327,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,101,2957,.406,13.2,.664,.332,.108,.085,.138,.336,.449,.601,.275,.246,.347,.321,.216,.052,61,.624,.075,.371,2,0
2 seasons,,NYK,NBA,,55,1137,.383,12.5,.728,.369,.113,.073,.173,.272,.417,.565,.246,.324,.253,.292,.203,.040,17,.525,.102,.214,1,0
