,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,TOT,NBA,SF,56,1690,,63%,36%,1%,,-8.6,-4.2,71,27,70,12,52,0,347,4,40
2000-01,30,ATL,NBA,SF,17,550,,57%,43%,,,-12.1,-7.3,26,8,18,5,24,0,109,1,19
2000-01,30,CLE,NBA,SF,39,1140,,66%,32%,1%,,-7.0,-3.1,45,19,52,7,28,0,238,3,21
2001-02,31,MIA,NBA,SF,55,1825,,10%,88%,2%,,-0.2,+2.9,55,29,81,12,21,0,298,6,31
2002-03,32,SAC,NBA,SF,63,1309,1%,51%,48%,,,+2.3,-6.4,46,14,59,10,29,0,272,13,26
2003-04,33,HOU,NBA,SF,80,3119,,15%,85%,1%,,+2.6,+3.0,106,32,112,17,28,0,488,3,37
2004-05,34,TOT,NBA,SF,64,1987,1%,82%,17%,,,+0.4,-7.8,63,33,97,7,19,0,411,3,10
2004-05,34,HOU,NBA,SF,24,990,1%,95%,4%,,,+0.7,-5.5,27,18,34,5,10,0,189,3,6
2004-05,34,PHO,NBA,SF,40,997,2%,69%,29%,,,+0.2,-9.9,36,15,63,2,9,0,222,0,4
2005-06,35,TOT,NBA,SF,40,512,1%,31%,68%,,,+0.7,-3.8,27,2,30,2,4,3,80,0,5
2005-06,35,PHO,NBA,SF,27,420,1%,30%,69%,,,+3.1,-3.2,22,2,25,2,4,3,72,0,5
2005-06,35,LAL,NBA,SF,13,92,,34%,66%,,,-10.5,-13.3,5,0,5,0,0,0,8,0,0
Career,,,NBA,,358,10442,,40%,59%,1%,,-0.3,-1.7,368,137,449,60,153,3,1896,29,149
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,104,4109,,34%,65%,,,+2.1,+1.0,133,50,146,22,38,0,677,6,43
2 seasons,,PHO,NBA,,67,1417,2%,57%,41%,,,+1.1,-7.9,58,17,88,4,13,3,294,0,9
1 season,,SAC,NBA,,63,1309,1%,51%,48%,,,+2.3,-6.4,46,14,59,10,29,0,272,13,26
1 season,,MIA,NBA,,55,1825,,10%,88%,2%,,-0.2,+2.9,55,29,81,12,21,0,298,6,31
1 season,,CLE,NBA,,39,1140,,66%,32%,1%,,-7.0,-3.1,45,19,52,7,28,0,238,3,21
1 season,,ATL,NBA,,17,550,,57%,43%,,,-12.1,-7.3,26,8,18,5,24,0,109,1,19
1 season,,LAL,NBA,,13,92,,34%,66%,,,-10.5,-13.3,5,0,5,0,0,0,8,0,0
