Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,28,POR,NBA,SG,13,0,265,26,72,0.361,5,18,0.278,21,54,0.389,0.396,38,42,0.905,8,22,30,19,7,1,18,26,95
2002-03,32,SAC,NBA,SF,12,0,296,49,98,0.5,13,28,0.464,36,70,0.514,0.566,24,31,0.774,16,31,47,14,8,3,17,34,135
2003-04,33,HOU,NBA,SF,5,5,221,29,73,0.397,8,29,0.276,21,44,0.477,0.452,8,12,0.667,3,49,52,10,5,1,9,9,74
2004-05,34,PHO,NBA,SF,15,6,474,63,129,0.488,32,62,0.516,31,67,0.463,0.612,7,8,0.875,13,48,61,22,10,8,10,42,165
2005-06,35,LAL,NBA,SF,3,0,21,2,6,0.333,0,1,0,2,5,0.4,0.333,0,0,NA,2,1,3,2,1,1,2,4,4
Career,NA,,NBA,,48,11,1277,169,378,0.447,58,138,0.42,111,240,0.463,0.524,77,93,0.828,42,151,193,67,31,14,56,115,473
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHO,NBA,,15,6,474,63,129,0.488,32,62,0.516,31,67,0.463,0.612,7,8,0.875,13,48,61,22,10,8,10,42,165
1 season,NA,POR,NBA,,13,0,265,26,72,0.361,5,18,0.278,21,54,0.389,0.396,38,42,0.905,8,22,30,19,7,1,18,26,95
1 season,NA,SAC,NBA,,12,0,296,49,98,0.5,13,28,0.464,36,70,0.514,0.566,24,31,0.774,16,31,47,14,8,3,17,34,135
1 season,NA,HOU,NBA,,5,5,221,29,73,0.397,8,29,0.276,21,44,0.477,0.452,8,12,0.667,3,49,52,10,5,1,9,9,74
1 season,NA,LAL,NBA,,3,0,21,2,6,0.333,0,1,0,2,5,0.4,0.333,0,0,NA,2,1,3,2,1,1,2,4,4
