Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,25,SEA,NBA,SF,69,NA,2056,4.7,12.1,0.389,1.4,2.3,0.607,2.4,5.3,7.7,2,1.1,0.6,3.8,10.8,NA,NA,100
1974-75,26,SEA,NBA,SF,6,NA,101,2.7,13.1,0.207,2.7,4.1,0.667,2.7,4.1,6.8,3.2,1.8,1.4,5.4,8.1,NA,NA,99
Career,NA,,NBA,,75,NA,2157,4.6,12.2,0.38,1.4,2.3,0.612,2.4,5.2,7.6,2,1.1,0.6,3.8,10.7,NA,NA,100
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SEA,NBA,,75,NA,2157,4.6,12.2,0.38,1.4,2.3,0.612,2.4,5.2,7.6,2,1.1,0.6,3.8,10.7,NA,NA,100
