Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1971-72,23,CHI,NBA,SF,43,NA,405,57,168,0.339,21,44,0.477,NA,NA,89,18,NA,NA,41,135
1972-73,24,TOT,NBA,SF,59,NA,1138,115,341,0.337,40,67,0.597,NA,NA,231,54,NA,NA,102,270
1972-73,24,CHI,NBA,SF,3,NA,33,8,13,0.615,0,2,0,NA,NA,9,1,NA,NA,4,16
1972-73,24,SEA,NBA,SF,56,NA,1105,107,328,0.326,40,65,0.615,NA,NA,222,53,NA,NA,98,254
1973-74,25,SEA,NBA,SF,69,NA,2056,223,573,0.389,65,107,0.607,111,250,361,94,52,29,178,511
1974-75,26,SEA,NBA,SF,6,NA,101,6,29,0.207,6,9,0.667,6,9,15,7,4,3,12,18
Career,NA,,NBA,,177,NA,3700,401,1111,0.361,132,227,0.581,117,259,696,173,56,32,333,934
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SEA,NBA,,131,NA,3262,336,930,0.361,111,181,0.613,117,259,598,154,56,32,288,783
2 seasons,NA,CHI,NBA,,46,NA,438,65,181,0.359,21,46,0.457,NA,NA,98,19,NA,NA,45,151
