Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,27,TOT,ABA,SG,59,NA,799,6.8,15.9,0.431,0,0.4,0,6.8,15.5,0.442,3.9,4.5,0.863,3.3,3.2,6.5,4.6,1.3,0.8,3.9,4.5,17.6,NA,98,105
1973-74,27,UTS,ABA,SG,23,NA,313,7.6,18.8,0.405,0,0.8,0,7.6,18,0.422,4.8,5.9,0.816,4.2,2.5,6.7,5.6,1.9,1.2,5,5.1,20,NA,94,108
1973-74,27,SAA,ABA,SG,36,NA,486,6.3,13.9,0.455,0,0.1,0,6.3,13.8,0.459,3.3,3.6,0.914,2.7,3.6,6.3,4,0.9,0.5,3.1,4.2,16,NA,102,104
1974-75,28,SAA,ABA,SG,71,NA,992,6,12.5,0.479,0.1,0.3,0.286,5.9,12.1,0.484,3.6,4.3,0.846,2,3.3,5.3,4.3,1.6,0.4,3.2,5.1,15.7,NA,107,108
1975-76,29,SDS,ABA,SG,10,NA,265,6.5,14.6,0.444,0.2,0.5,0.333,6.3,14.1,0.449,5.1,5.8,0.875,4.9,5.8,10.7,4.2,1.6,1.1,4.2,6.3,18.2,NA,104,103
Career,NA,,ABA,,140,NA,2056,6.4,14,0.454,0.1,0.4,0.188,6.3,13.6,0.462,3.9,4.6,0.857,2.8,3.6,6.4,4.4,1.5,0.7,3.6,5.1,16.7,NA,103,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SAA,ABA,,107,NA,1478,6.1,12.9,0.471,0.1,0.3,0.25,6,12.7,0.476,3.5,4.1,0.865,2.2,3.4,5.6,4.2,1.4,0.5,3.2,4.8,15.8,NA,105,107
1 season,NA,UTS,ABA,,23,NA,313,7.6,18.8,0.405,0,0.8,0,7.6,18,0.422,4.8,5.9,0.816,4.2,2.5,6.7,5.6,1.9,1.2,5,5.1,20,NA,94,108
1 season,NA,SDS,ABA,,10,NA,265,6.5,14.6,0.444,0.2,0.5,0.333,6.3,14.1,0.449,5.1,5.8,0.875,4.9,5.8,10.7,4.2,1.6,1.1,4.2,6.3,18.2,NA,104,103
