Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,22,DEN,NBA,SG,39,12,865,5.2,11.6,0.446,0,0.2,0,5.2,11.4,0.453,4.1,5,0.832,1.6,3.5,5.2,2,1,0.2,1.8,3.4,14.4
1993-94,23,DEN,NBA,SG,82,82,2853,4.6,10.2,0.45,0,0.1,0.222,4.6,10.1,0.453,3.7,4.4,0.829,1.5,2.9,4.4,2.5,1.5,0.2,1.7,2.1,12.9
1994-95,24,DEN,NBA,SG,81,51,2329,4.8,10.2,0.472,0.3,1.1,0.294,4.5,9.2,0.492,4.1,5,0.824,1.5,2.7,4.1,2.4,1.4,0.3,1.7,2.2,14.1
1995-96,25,DEN,NBA,SG,82,77,2810,4.9,11.7,0.416,0.5,1.9,0.277,4.3,9.8,0.443,4.1,4.9,0.844,1.6,3.5,5.1,3.1,1.5,0.2,2,2.4,14.3
1996-97,26,DEN,NBA,SG,52,52,1788,5.1,12.1,0.416,1.4,3.7,0.385,3.6,8.5,0.43,4.1,4.7,0.863,1.5,2.9,4.4,2.7,1.2,0.4,2,2.4,15.6
1997-98,27,DEN,NBA,SG,31,15,718,3.8,11.3,0.333,0.5,2.4,0.208,3.3,8.9,0.367,3.8,4.3,0.872,0.8,2.5,3.3,2.5,1.1,0.4,1.8,2.6,11.8
1998-99,28,DEN,NBA,SG,46,32,1194,3.4,8.7,0.393,0.9,3.2,0.292,2.5,5.5,0.451,1.8,2.1,0.859,0.9,2.3,3.2,2.5,0.8,0.5,1.4,2,9.6
1999-00,29,DEN,NBA,SG,45,6,691,4.5,9.8,0.455,0.9,2.9,0.304,3.6,6.9,0.519,3.3,4,0.831,1.2,3.2,4.4,3.2,0.9,0.6,1.7,2.9,13.2
2000-01,30,BOS,NBA,SG,78,74,2504,3.5,8.8,0.401,1.3,3.5,0.376,2.2,5.3,0.417,2.5,3,0.845,0.9,3.1,4.1,2.4,1.3,0.2,1.3,2.6,10.9
2001-02,31,CLE,NBA,SG,50,5,665,3.8,10.2,0.372,1.3,3.7,0.353,2.5,6.5,0.383,2.4,2.8,0.846,1.1,3.5,4.6,2.3,1.6,0.3,1.6,2.3,11.3
Career,NA,,NBA,,586,406,16417,4.4,10.5,0.424,0.7,2,0.329,3.8,8.4,0.447,3.5,4.2,0.841,1.3,3,4.3,2.6,1.3,0.3,1.7,2.4,13
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,DEN,NBA,,458,327,13248,4.6,10.8,0.43,0.5,1.7,0.308,4.1,9.1,0.453,3.7,4.5,0.84,1.4,3,4.4,2.6,1.3,0.3,1.8,2.4,13.5
1 season,NA,BOS,NBA,,78,74,2504,3.5,8.8,0.401,1.3,3.5,0.376,2.2,5.3,0.417,2.5,3,0.845,0.9,3.1,4.1,2.4,1.3,0.2,1.3,2.6,10.9
1 season,NA,CLE,NBA,,50,5,665,3.8,10.2,0.372,1.3,3.7,0.353,2.5,6.5,0.383,2.4,2.8,0.846,1.1,3.5,4.6,2.3,1.6,0.3,1.6,2.3,11.3
