,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,24,SEA,NBA,C,82,1396,.537,3.3,.992,.675,.186,.076,.051,.008,.541,.640,.409,.259,.111,.000,.568,.093,29,,.333,.000,0,0
2005-06,25,SEA,NBA,PF,66,1448,.525,6.7,.992,.503,.190,.102,.198,.008,.529,.652,.400,.425,.397,.000,.628,.074,26,,.000,,1,0
2006-07,26,SEA,NBA,C,82,2378,.500,5.2,.997,.549,.204,.127,.116,.003,.502,.659,.277,.346,.324,.000,.657,.107,61,,.000,,0,0
2007-08,27,SEA,NBA,PF,78,2223,.502,7.5,.997,.482,.164,.084,.267,.003,.504,.634,.400,.389,.368,.000,.637,.090,53,,.000,,1,0
2008-09,28,OKC,NBA,C,71,1831,.568,5.4,.995,.570,.192,.075,.159,.005,.570,.730,.354,.406,.338,.000,.663,.166,67,,.000,,1,0
2009-10,29,OKC,NBA,C,75,1557,.589,4.8,.987,.650,.142,.058,.136,.013,.593,.677,.455,.389,.429,.250,.652,.117,35,1.000,.250,.000,1,0
2010-11,30,OKC,NBA,C,71,1524,.566,5.6,1.000,.570,.223,.037,.169,.000,.566,.710,.370,.333,.390,,.715,.095,21,,,,0,0
2011-12,31,OKC,NBA,PF,63,1307,.597,5.7,.995,.642,.124,.070,.159,.005,.600,.690,.360,.357,.531,.000,.683,.144,28,,.000,,0,0
2012-13,32,OKC,NBA,C,81,1583,.595,6.9,.986,.541,.172,.074,.199,.014,.603,.700,.549,.591,.390,.000,.790,.149,38,,.250,.000,0,0
2013-14,33,OKC,NBA,PF,81,1353,.556,7.4,.929,.577,.120,.025,.207,.071,.580,.655,.552,.500,.400,.235,.700,.100,20,1.000,.882,.200,0,0
2014-15,34,OKC,NBA,PF,66,1101,.419,11.4,.763,.379,.138,.047,.198,.237,.466,.646,.371,.167,.260,.267,.689,.040,10,1.000,.567,.294,0,0
2015-16,35,OKC,NBA,PF,59,699,.459,5.0,.982,.523,.294,.073,.092,.018,.467,.509,.406,.500,.400,.000,.660,.046,4,,.500,.000,0,0
2016-17,36,OKC,NBA,PF,20,128,.609,5.3,.957,.565,.304,.043,.043,.043,.636,.769,.429,.000,1.000,.000,.643,.043,1,,.000,,0,0
2017-18,37,OKC,NBA,PF,15,75,.684,2.9,1.000,.737,.211,.000,.053,.000,.684,.714,.750,,.000,,.769,.158,3,,,,0,0
Career,,,NBA,,910,18603,.534,6.2,.976,.551,.178,.078,.168,.024,.542,.666,.391,.380,.367,.208,.664,.105,396,1.000,.525,.245,4,0
