,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,24,TOT,NBA,,4,10,4,5,,3,6,12
1949-50,24,PHW,NBA,,4,10,4,5,,3,6,12
1950-51,25,PHW,NBA,,2,2,0,0,1,0,4,4
Career,,,,,4,10,4,5,,3,6,12
