,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,24,TOT,NBA,,6,,6,8,,,,13
1949-50,24,BLB,NBA,,4,,5,8,,,,13
1949-50,24,PHW,NBA,,6,,6,8,,,,13
1950-51,25,PHW,NBA,,6,,5,8,,,,16
Career,,,,,6,,6,8,,,,16
2 Seasons,,PHW,NBA,,6,,6,8,,,,16
1 Season,,BLB,NBA,,4,,5,8,,,,13
