Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,23,DET,NBA,PF,5,NA,101,5.3,6.8,0.789,0,0,NA,5.3,6.8,0.789,3.6,5.7,0.625,3.9,4.6,8.6,0.4,0.4,0.7,1.1,5.3,14.3
1985-86,25,ATL,NBA,PF,9,0,180,4.4,7.4,0.595,0.2,0.2,1,4.2,7.2,0.583,1.4,1.8,0.778,3,5.2,8.2,0.6,0.8,1.8,1.8,4.6,10.4
1986-87,26,ATL,NBA,PF,9,0,108,2.3,6,0.389,0,0.3,0,2.3,5.7,0.412,4.7,6,0.778,4,7.3,11.3,1,0,1,1.3,7,9.3
1987-88,27,ATL,NBA,PF,12,0,163,5.3,11,0.48,0,0,NA,5.3,11,0.48,2.7,3.5,0.75,3.1,2.7,5.7,1.5,1.1,1.1,1.8,5.5,13.3
1988-89,28,ATL,NBA,PF,5,0,77,1.4,5.1,0.273,0.5,0.5,1,0.9,4.7,0.2,4.2,4.7,0.9,2.8,5.1,7.9,0.9,0,1.4,1.4,7,7.5
1990-91,30,CHI,NBA,PF,17,0,192,3.9,7.7,0.512,0,0,NA,3.9,7.7,0.512,0.6,1.1,0.5,4.1,3.6,7.7,1.3,1.9,1.3,0.4,5.2,8.4
1991-92,31,CHI,NBA,PF,22,0,191,4.7,10.7,0.439,0,0.2,0,4.7,10.6,0.446,2.6,5.3,0.5,3.2,4.5,7.7,1.7,0.8,1.1,2.1,5.8,12.1
1994-95,34,DEN,NBA,PF,3,0,35,3.1,6.2,0.5,0,0,NA,3.1,6.2,0.5,1,2.1,0.5,6.2,3.1,9.3,1,3.1,2.1,2.1,4.1,7.2
Career,NA,,NBA,,82,0,1047,4.1,8.2,0.502,0.1,0.1,0.5,4.1,8.1,0.502,2.4,3.6,0.667,3.5,4.5,8,1.1,0.9,1.3,1.4,5.6,10.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHI,NBA,,39,0,383,4.3,9.2,0.469,0,0.1,0,4.3,9.1,0.474,1.6,3.2,0.5,3.7,4,7.7,1.5,1.3,1.2,1.2,5.5,10.2
4 seasons,NA,ATL,NBA,,35,0,528,3.8,7.9,0.483,0.1,0.2,0.667,3.7,7.7,0.478,2.9,3.6,0.792,3.2,4.8,8,1,0.6,1.4,1.6,5.7,10.6
1 season,NA,DET,NBA,,5,NA,101,5.3,6.8,0.789,0,0,NA,5.3,6.8,0.789,3.6,5.7,0.625,3.9,4.6,8.6,0.4,0.4,0.7,1.1,5.3,14.3
1 season,NA,DEN,NBA,,3,0,35,3.1,6.2,0.5,0,0,NA,3.1,6.2,0.5,1,2.1,0.5,6.2,3.1,9.3,1,3.1,2.1,2.1,4.1,7.2
