,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,23,LAL,NBA,PF,63,1266,.527,8.1,.967,.463,.150,.097,.257,.033,.541,.683,.467,.345,.403,.100,.739,.197,53,1.000,.500,.200,2,0
2016-17,24,LAL,NBA,PF,63,1442,.526,9.3,.900,.416,.186,.114,.191,.100,.554,.700,.478,.317,.435,.278,.756,.169,60,1.000,.306,.182,2,0
2017-18,25,TOT,NBA,C,66,1421,.581,6.1,.971,.581,.157,.087,.148,.029,.594,.733,.369,.333,.426,.167,.744,.269,94,1.000,.250,.000,3,0
2017-18,25,LAL,NBA,C,42,922,.601,5.7,.984,.601,.150,.099,.138,.016,.606,.763,.421,.240,.371,.250,.715,.269,59,1.000,.250,.000,2,0
2017-18,25,CLE,NBA,C,24,499,.550,6.7,.950,.550,.169,.069,.163,.050,.572,.682,.296,.545,.500,.125,.793,.269,35,1.000,.250,.000,1,0
2018-19,26,CLE,NBA,C,67,1795,.520,9.5,.795,.468,.154,.090,.084,.205,.567,.728,.351,.349,.300,.337,.648,.196,82,.970,.173,.235,1,0
2019-20,27,CLE,NBA,C,56,1472,.531,12.5,.631,.394,.109,.074,.053,.369,.636,.753,.447,.375,.522,.352,.613,.188,73,.982,.270,.419,2,0
Career,,,NBA,,315,7396,.537,9.2,.841,.465,.150,.091,.136,.159,.578,.723,.416,.343,.411,.324,.700,.205,362,.980,.251,.316,10,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,LAL,NBA,,168,3630,.547,7.9,.945,.482,.164,.104,.198,.055,.565,.717,.460,.305,.409,.240,.738,.206,172,1.000,.340,.176,6,0
3 seasons,,CLE,NBA,,147,3766,.529,10.3,.752,.450,.138,.080,.083,.248,.591,.728,.372,.384,.416,.340,.662,.204,190,.978,.234,.355,4,0
