,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,23,LAL,NBA,PF,63,1266,,,8%,61%,31%,-4.5,+8.5,15,11,61,9,18,1,105,5,19
2016-17,24,LAL,NBA,PF,63,1442,,,,84%,16%,-4.8,+3.9,33,11,83,9,30,4,222,6,12
2017-18,25,TOT,NBA,C,66,1421,,,,40%,61%,+0.8,+1.4,20,5,65,19,50,6,196,14,19
2017-18,25,LAL,NBA,C,42,922,,,,51%,50%,-1.8,-0.3,14,5,41,17,31,4,137,9,10
2017-18,25,CLE,NBA,C,24,499,,,,19%,81%,+5.8,+5.5,6,0,24,2,19,2,59,5,9
2018-19,26,CLE,NBA,C,67,1795,,,,35%,65%,-9.6,+0.9,45,22,89,17,55,8,520,15,24
2019-20,27,CLE,NBA,C,56,1472,,,,45%,55%,-5.2,+5.3,34,10,40,8,24,10,312,4,15
Career,,,NBA,,315,7396,,,1%,52%,47%,-4.9,+3.7,147,59,338,62,177,29,1355,44,89
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,LAL,NBA,,168,3630,,,3%,67%,30%,-3.9,+4.4,62,27,185,35,79,9,464,20,41
3 seasons,,CLE,NBA,,147,3766,,,,37%,63%,-5.8,+3.2,85,32,153,27,98,20,891,24,48
