Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,24,TOT,NBA,PG-SG,7,0,7.4,0.0,0.4,.000,0.0,0.0,,0.0,0.4,.000,.000,0.0,0.6,.000,0.4,0.6,1.0,1.3,0.0,0.0,0.3,1.0,0.0
2006-07,24,MEM,NBA,SG,3,0,5.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.3,0.3,0.7,0.3,0.0,0.0,0.0,0.3,0.0
2006-07,24,LAC,NBA,PG,4,0,8.8,0.0,0.8,.000,0.0,0.0,,0.0,0.8,.000,.000,0.0,1.0,.000,0.5,0.8,1.3,2.0,0.0,0.0,0.5,1.5,0.0
2007-08,25,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
2008-09,26,"Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)","Did Not Play (other pro league—D-League, China)"
2009-10,27,HOU,NBA,PG,5,0,7.2,0.6,2.0,.300,0.0,0.6,.000,0.6,1.4,.429,.300,0.0,0.4,.000,0.0,0.6,0.6,1.4,0.0,0.0,0.8,1.0,1.2
2010-11,28,Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey),Did Not Play (other pro league—Turkey)
2011-12,29,Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League)
2012-13,30,MIN,NBA,PG,4,0,5.0,0.0,2.3,.000,0.0,0.8,.000,0.0,1.5,.000,.000,0.3,0.5,.500,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3
Career,NA,,NBA,,16,0,6.8,0.2,1.4,.136,0.0,0.4,.000,0.2,1.0,.188,.136,0.1,0.5,.125,0.3,0.4,0.7,1.0,0.0,0.0,0.4,0.8,0.4
,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,NA,HOU,NBA,,5,0,7.2,0.6,2.0,.300,0.0,0.6,.000,0.6,1.4,.429,.300,0.0,0.4,.000,0.0,0.6,0.6,1.4,0.0,0.0,0.8,1.0,1.2
1 season,NA,LAC,NBA,,4,0,8.8,0.0,0.8,.000,0.0,0.0,,0.0,0.8,.000,.000,0.0,1.0,.000,0.5,0.8,1.3,2.0,0.0,0.0,0.5,1.5,0.0
